"source","target","trackspeed"
"DE000RL","DERL  S","80.0"
"DE00RLO","DE00RRK","160.0"
"DE0FOHF","DE0FWOR","160.0"
"DE00FAG","DE0FARM","110.0"
"DE0FALZ","DE00FAG","110.0"
"DE0FARM","DE0FWRR","110.0"
"DE0FAZG","DE0FALZ","110.0"
"DE0FKWO","DE0FMMB","110.0"
"DE0FMGO","DE0FWFK","90.0"
"DE0FMMB","DE0FMGO","110.0"
"DE0FNOL","DE0FKWO","110.0"
"DE0FSLH","DE0FNOL","110.0"
"DE0FWFK","DE00FMZ","90.0"
"DE0FWRR","DE0FSLH","100.0"
"DE0FKOS","DE0FKOO","80.0"
"DE0FMGN","DE00FMG","40.0"
"DE00FDG","DE0FEIM","80.0"
"DE0EHGE","DE0EHGV",""
"DE96454","DE0EFER","60.0"
"DE0FBTG","DE0FALD","50.0"
"DE95885","DE95630","50.0"
"DE0ESMG","DE96497","80.0"
"DE96499","DE0ESMG","80.0"
"DE0ESMG","DE96497","80.0"
"DE96507","DE0EHRB","60.0"
"DE0EFMK","DE0EHRB","80.0"
"DE0EBOR","DE0EWVE","160.0"
"DE0EGAB","DE00EHM","130.0"
"DE0EHMW","DE0EGAB","160.0"
"DE0ERHY","DE0EHMW","160.0"
"DE0ESOT","DE0EBOR","160.0"
"DE0EWVE","DE0ERHY","160.0"
"DE0EMST","DE0ENHF","140.0"
"DE0HHAR","DE0HLAT","140.0"
"DE0HLEE","DE0HODU","140.0"
"DE0HLIG","DE0HHOH","140.0"
"DE000HR","DE0HSAL","140.0"
"DE00EHM","DE0EFMK","160.0"
"DE0EBCK","DE0EMES","160.0"
"DE0EGRV","DE0ERFE","140.0"
"DE0ELEC","DE0EMST","140.0"
"DE0EMES","DE0EDRS","160.0"
"DE0HMEP","DE96538","100.0"
"DE0HMSU","DE000HR","140.0"
"DE00EUN","DE0EBEO","160.0"
"DE0EBEO","DE96499","160.0"
"DE96499","DE00EHM","160.0"
"DE96539","DE00EUN","130.0"
"DE0EUNW","DE95657","80.0"
"DE96539","DE0EUNW","80.0"
"DE00EQL","DE0ESBS","80.0"
"DE0EBHS","DE0EWBH","80.0"
"DE0EBWE","DE0EQLK","80.0"
"DE0EHAL","DE0EHWS","80.0"
"DE0EHWS","DE0EHLN","80.0"
"DE0EKUE","DE0EHAL","80.0"
"DE0ESBS","DE0ESTG","80.0"
"DE0EWBH","DE0HDBR","80.0"
"DE0HHRN","DE0HORP","80.0"
"DE0EHLN","DE0EBHS","80.0"
"DE0EQLK","DE00EQL","80.0"
"DE0ESTG","DE0EKUE","80.0"
"DE0HDBR","DE0HDRG","80.0"
"DE0HHRG","DE0HHRN","80.0"
"DE0HORP","DE000HO","60.0"
"DE00EPD","DE0EPDK","70.0"
"DE0EBIS","DE0EBWS","100.0"
"DE0EBWS","DE0EBWE","100.0"
"DE0EHOV","DE0EHVR","100.0"
"DE0EHVR","DE0ESHO","100.0"
"DE0EPDK","DE0EPDN","80.0"
"DE0EPDN","DE0EPDW","100.0"
"DE0EPDW","DE0ESNS","100.0"
"DE0ESEL","DE0EHOV","100.0"
"DE0ESES","DE0EWIL","100.0"
"DE0ESHO","DE0ESES","100.0"
"DE0ESNS","DE0ESEL","100.0"
"DE0EWIL","DE0EBIS","100.0"
"DE95504","DE0EMIK","30.0"
"DE00FAR","DE0FMGH","80.0"
"DE00FTW","DE0FKOB","100.0"
"DE00KDI","DE96387","70.0"
"DE00KOV","DE0KENL","80.0"
"DE0KENL","DE0KRUN","60.0"
"DE0KOSB","DE00KDI","70.0"
"DE0KRUN","DE0KOSB","60.0"
"DE00KKM","DE0KKDT","100.0"
"DE0KKDT","DE0KKGU","100.0"
"DE00KHI","DE0KHIS","120.0"
"DE00KSV","DE00KSO","80.0"
"DE0KHIS","DE00KSV","120.0"
"DE000KR","DE00KRB","40.0"
"DE0KDOG","DE0KDOP","80.0"
"DE00KLS","DEYKKNR","160.0"
"DE00KSO","DE0KLEL","160.0"
"DE0KGUI","DE0KHAN","160.0"
"DE0KHAN","DE00KSO","160.0"
"DE0KLEL","DE0KOPL","160.0"
"DE0KOPL","DE00KLS","160.0"
"DE0EHOY","DE0EWEF","80.0"
"DE0ESRT","DE96480","60.0"
"DE0EWEF","DE0ESRT","80.0"
"DE96480","DE0ESRO","60.0"
"DE0EBSP","DE0EFOE","80.0"
"DE0ELED","DE00EIL","100.0"
"DE96484","DE0EMED","70.0"
"DE0EMED","DE0EBSP","80.0"
"DE96451","DE0ELED","100.0"
"DE0ENUT","DE0EBIG","60.0"
"DE0ESIH","DE0ESIL","60.0"
"DE0ESIL","DE0EWTB","60.0"
"DE00FVA","DE0FKWB","70.0"
"DE00FVI","DE0FFRG","60.0"
"DE00FWT","DE00FSR","80.0"
"DE0FBBH","DE0FWIF","70.0"
"DE0FEDN","DE00FVI","60.0"
"DE0FERH","DE0FMHN","60.0"
"DE0FFRG","DE0FFRK","60.0"
"DE0FFRK","DE96487","40.0"
"DE0FHZN","DE0FSLM","60.0"
"DE0FKBS","DE0FTHA","80.0"
"DE0FKOB","DE0FKBS","80.0"
"DE0FKWB","DE0FTWS","70.0"
"DE0FMGH","DE00FTW","80.0"
"DE0FMHN","DE0FSMH","70.0"
"DE0FSLM","DE0FEDN","60.0"
"DE0FSMH","DE00FWT","60.0"
"DE0FTHA","DE0FHZN","80.0"
"DE0FTWS","DE00FAR","80.0"
"DE0FWIF","DE0FERH","70.0"
"DE96487","DE0FBBH","70.0"
"DE0HKRF","DE0HBOF","100.0"
"DE0HLFO","DE0HKRF","100.0"
"DE00HUS","DE0HVOP","100.0"
"DE0HBOF","DE00HUS","100.0"
"DE0HHRD","DE000HN","100.0"
"DE0HOTT","DE0HWEH","100.0"
"DE0HVOP","DE0HHRD","100.0"
"DE0HWEH","DE0HLFO","100.0"
"DE0EBSU","DE0ESHM","100.0"
"DE0EDTM","DE0ERMH","90.0"
"DE0EHBM","DE0ELEO","100.0"
"DE0EHFD","DE0EBSU","100.0"
"DE0ELAG","DE0EDTM","100.0"
"DE0ELEO","DE0ESDB","100.0"
"DE0ERMH","DE0EHBM","100.0"
"DE0ESDB","DE0HHIG","90.0"
"DE0ESHM","DE0ESYL","100.0"
"DE0ESYL","DE0ELAG","100.0"
"DE0HBAG","DE0HSUL","40.0"
"DE0HBDE","DE0HROE","80.0"
"DE0HEKP","DE0HRAH","80.0"
"DE0HHZH","DE0HLBB","80.0"
"DE0HLBB","DE0HEKP","80.0"
"DE0HNMU","DE0HHZH","80.0"
"DE0HROE","DE0HNMU","80.0"
"DE0EHOM","DE0ELGG","80.0"
"DE0ELAG","DE0EHOM","80.0"
"DE000HL","DE0EHFD","130.0"
"DE000HM","DE0HVBK","120.0"
"DE00EHE","DE0EHRB","120.0"
"DE0EBIL","DE0EBWE","100.0"
"DE0EBRA","DE0EBIL","130.0"
"DE0EBWE","DE0EGLO","140.0"
"DE0EGLO","DE0ERDW","140.0"
"DE0EHFD","DE0EBRA","140.0"
"DE0ENBM","DEEAHLH","140.0"
"DE0EOEL","DE0ENBM","140.0"
"DE0ERDW","DE0EOEL","140.0"
"DE0HGOF","DE000HL","120.0"
"DE0HOYG","DE0HGOF","120.0"
"DE0HVBK","DEHOYGA","120.0"
"DE95469","DE000HM","80.0"
"DEEHE P","DE00EHE","120.0"
"DEHOYGA","DE0HOYG","120.0"
"DE000HI","DE0HESH","140.0"
"DE000HL","DE96570","140.0"
"DE000HO","DE95318","140.0"
"DE00HOE","DE0HLOT","140.0"
"DE0HBDE","DE0HBUE","140.0"
"DE0HBUE","DE0HMEL","140.0"
"DE0HESH","DE0HHTL","140.0"
"DE0HHTL","DE000HR","140.0"
"DE0HKLG","DE0HBDE","140.0"
"DE0HLGG","DE000HI","140.0"
"DE0HLOT","DE0HVEP","140.0"
"DE0HLRI","DE95322","140.0"
"DE0HMEL","DE0HWTH","140.0"
"DE0HOHT","DE00HOE","140.0"
"DE0HVEP","DE0HLGG","140.0"
"DE0HWIS","DE0HLRI","140.0"
"DE0HWTH","DE0HWIS","140.0"
"DE95318","DE0HOHT","140.0"
"DE95319","DE000HO","140.0"
"DE96562","DE0HKLG","140.0"
"DE00KKO","DE96574","100.0"
"DE00SBS","DE00SPE","120.0"
"DE00SEE","DE00SNF","120.0"
"DE00SBG","DE00SUG","120.0"
"DE00SBY","DE0SPDR","110.0"
"DE00SGS","DE00SWI","110.0"
"DE00SHR","DE0SFOE","120.0"
"DE0KKSM","DE96574","60.0"
"DE96592","DE0KKSM","60.0"
"DE00SIG","EU00009","90.0"
"DE0SBIW","DE0STRW","90.0"
"DE0STRW","DESKU O","90.0"
"DESKU N","DE00SIG","90.0"
"DE0SDLA","DE0SDFG","40.0"
"DE0SDLA","DE0SDLR","40.0"
"DE00SGM","DE00SRW","80.0"
"DE00SRW","DE0SEMA","80.0"
"DE00STN","DE0SALG","80.0"
"DE0SEMA","DE00STN","80.0"
"DE0SBOG","DE96660","40.0"
"DE0SVLW","DE0SVWG","60.0"
"DE0SPSN","DE00SPS","80.0"
"DE00REH","DE00RKG","140.0"
"DE00RIN","DE0RRST","140.0"
"DE00RKG","DE00RLA","140.0"
"DE00RLA","DE00RIN","140.0"
"DE00RND","DE0RMKI","140.0"
"DE0RKPW","DE0RSHF","100.0"
"DE0RSAI","DE0RSFL","100.0"
"DE0RSFL","DE0RKPW","100.0"
"DE0RSHF","EU00014","100.0"
"DE0RSTE","DE96798","140.0"
"DE96799","DE0RSAI","100.0"
"DE000RN","DE00RND","120.0"
"DE00REK","DE00REH","140.0"
"DE0RMKI","DE00REK","140.0"
"DE0RRST","DE0RSTE","140.0"
"DE0RWND","DE96799","140.0"
"DE96798","DE0RWND","140.0"
"DE00SLN","DE96598","110.0"
"DE00SHS","DE00SKR","110.0"
"DE00SWK","DE00SNK","90.0"
"DE0SBDS","DE0SFIM","100.0"
"DE0SBMS","DE0SNOR","100.0"
"DE0SFIM","DE00SFI","110.0"
"DE0SIDO","DE0SKRO","100.0"
"DE0SMON","DE0SMSO","160.0"
"DE0SMSA","DE0SLAU","100.0"
"DE0SMSO","DE0SMSW","120.0"
"DE0SMSW","DE00SHS","120.0"
"DE0SNBR","DE00SNO","100.0"
"DE0SNDL","DE0SOTW","110.0"
"DE0SNON","DE00SHB","90.0"
"DE0SNOR","DE96735","100.0"
"DE0SOTW","DE00SWK","90.0"
"DE0SSOB","DE0SMON","160.0"
"DE0SSTH","DE0SSOB","160.0"
"DE0SSWD","DE00SOW","110.0"
"DE0SSZA","DE00SSZ","110.0"
"DE96598","DE0SBRH","110.0"
"DE00SHZ","DE00SMK","110.0"
"DE00SKG","DE00SLE","110.0"
"DE00SLF","DE00SHZ","110.0"
"DE00SMD","DE00STK","100.0"
"DE00SMK","DE00SMD","110.0"
"DE00SNE","DE00SBS","120.0"
"DE00SNF","DE00SBY","110.0"
"DE00SOG","DE00STS","100.0"
"DE00SPF","DE96585","100.0"
"DE00SPZ","DE00SNE","120.0"
"DE00SSE","DE00SHR","120.0"
"DE00STS","DE00SWN","100.0"
"DE00SWE","DE00SPZ","100.0"
"DE00SWI","DE00SKG","110.0"
"DE00SWN","DE00SNI","110.0"
"DE0SCOC","DE00SEE","120.0"
"DE0SEGO","DE00SEG","100.0"
"DE0SKOW","DE00SGS","90.0"
"DE0SKTS","DE00SLF","100.0"
"DE0SPDR","DE00SBG","120.0"
"DE0SPOM","DE00SKT","120.0"
"DE0SSMT","DE00SSE","120.0"
"DE0SSWE","DE00SQI","120.0"
"DE0STRS","DE00SKU","110.0"
"DE0SWAS","DE00SOG","100.0"
"DE96574","DE0KKOM","100.0"
"DE96585","DE00STR","100.0"
"DE00SKT","DE0SCOC","120.0"
"DE00SKU","DESKU M","100.0"
"DE00SLE","DE0SKTS","100.0"
"DE00SNI","DE0SWIN","110.0"
"DE00SPE","EU00010","110.0"
"DE00SQI","DE0SEGO","100.0"
"DE00STK","DE0SPOM","100.0"
"DE00STR","DE0STRS","90.0"
"DE00SUG","DE0SWIH","130.0"
"DE0KKOM","DE0SKOW","70.0"
"DE0SFOE","DE0SSWE","120.0"
"DE0SSMR","DE0SSMT","130.0"
"DE0SWIH","DE0SSMR","130.0"
"DE0SWIN","DE00SWE","100.0"
"DE96579","DE0SWAS","100.0"
"DE0KKES","DE96287","60.0"
"DE00SST","DE0SELN","20.0"
"DE0SELN","DE0SSIM","10.0"
"DE0SKIR","DE0SBBN","10.0"
"DE0SSIM","DE0SKIR","10.0"
"DE96598","DE00SST","40.0"
"DE0KPFD","DE0KHBR","60.0"
"DE00SKK","DESKU M","40.0"
"DE96606","DE00SKK","40.0"
"DE00SEG","DE96624","60.0"
"DE0SOTW","DE0SOTG","40.0"
"DE00SDL","DE0SDLO","60.0"
"DE0SDLA","DE0SDLG","60.0"
"DE0SDLO","DE0SDLA","60.0"
"DE0SHEM","DE0SSBG","80.0"
"DE0SNID","DE0SHEM","80.0"
"DE0SSBG","DE00SDL","80.0"
"EU00011","DE0SNID","70.0"
"DE0SDLS","DE0SDLO","50.0"
"DE00SSB","DE00SSH","60.0"
"DE00SSH","DE96666","60.0"
"DE0SSDM","DE96665","70.0"
"DE96663","DE0SSDM","70.0"
"DE00SAM","DE00SHN","100.0"
"DE00SBA","DE00SGD","100.0"
"DE00SBN","DE00SKB","100.0"
"DE00SGD","DE00SBN","100.0"
"DE00SHN","EU00013","100.0"
"DE00SKB","DE00SAM","100.0"
"DE00SSO","DE00SBA","100.0"
"DE96690","DE00SSO","100.0"
"DE00SSR","DE96700","40.0"
"DESSR N","DE00SSR","40.0"
"DE00SEP","DE00SBB","80.0"
"DE00SGN","DE0SILG","70.0"
"DE00SWU","DE0SDIR","80.0"
"DE0SDIR","DE00SEP","80.0"
"DE0SILG","DE00SWU","80.0"
"DE0SLCH","DE0SLCJ","70.0"
"DE96684","DE00SGN","70.0"
"DE00SKL","DE0SGSZ","80.0"
"DE0SGSZ","DE0SKLH","80.0"
"DE0SKLH","DE0SSCP","80.0"
"DE0SSCP","DE0SSTA","80.0"
"DE0SSTA","DE0SWAB","80.0"
"DE0SWAB","DE0SPSN","80.0"
"DE00SAB","DE0SBMS","100.0"
"DE00SAZ","DE0SHST","90.0"
"DE00SHY","DE96752","110.0"
"DE00SIM","DE00SRC","90.0"
"DE00SLM","DE96756","100.0"
"DE00SRC","DE00SAZ","90.0"
"DE0SENK","DE0SMUE","110.0"
"DE0SHST","DE00SAB","90.0"
"DE0SMUE","DE00SLM","100.0"
"DE0SWNW","DE00SIM","90.0"
"DE96752","DE0SENK","110.0"
"DE96756","DE0SWNW","100.0"
"DE96756","DE0SLMG","40.0"
"DE00RGE","DE0RGEM","100.0"
"DE00RSD","DE0RSDS","140.0"
"DE0RGEM","DE0RGES","100.0"
"DE0RGES","DE0RSOH","100.0"
"DE0RRZA","DE0RRZM","120.0"
"DE0RRZD","DE0RRZA","120.0"
"DE0RRZH","DE0RRZD","110.0"
"DE0RSOH","DE0RBLN","120.0"
"DE00SFI","DE0SSZA","110.0"
"DE00SJF","DE96700","110.0"
"DE00SKR","DE0SKRS","110.0"
"DE00SNK","DE0SLWR","110.0"
"DE00SNO","DE00STM","90.0"
"DE00SOW","DE0SNDL","110.0"
"DE00SSZ","DE0SDUW","110.0"
"DE00STM","DE00SWL","110.0"
"DE00SWL","DE0SNAB","110.0"
"DE0FBGK","DE0SMSA","100.0"
"DE0SBKN","DE0SBMS","100.0"
"DE0SBRH","DE0SBKN","110.0"
"DE0SDUW","DE00SJF","110.0"
"DE0SFWB","DE0SIDO","110.0"
"DE0SHFD","DE0SBAL","100.0"
"DE0SHPS","DE0SNBR","100.0"
"DE0SKRO","DE0SNON","100.0"
"DE0SKRS","DE0SFWB","110.0"
"DE0SLAU","DE00SLN","100.0"
"DE0SLWR","DE0SBDS","110.0"
"DE0SNAB","DE0SHFD","100.0"
"DE96627","DE0SHPS","100.0"
"DE96700","DE00SSH","60.0"
"DE96735","DE0SSTH","100.0"
"DE00SHB","DE96627","90.0"
"DE0SBAL","DE0SSWD","110.0"
"DE00FMN","DE0FKBW","80.0"
"DE00FMZ","DE00FMN","80.0"
"DE00FDG","DE96887","100.0"
"DE00FMG","DE96844","100.0"
"DE00FDN","DE00FDK","80.0"
"DE0FBSN","DE96902","80.0"
"DE0FSTN","DE0FBSN","80.0"
"DE96902","DE00FDN","60.0"
"DE00TAD","DE000TO","110.0"
"DE00TBM","DE00TBE","120.0"
"DE00THZ","DE00TND","100.0"
"DE00TKM","DE00TLN","130.0"
"DE00TLN","DE00TNO","130.0"
"DE00TML","DE00TRO","100.0"
"DE00TND","DE00TSY","100.0"
"DE00TRO","DE00TSE","110.0"
"DE00TSE","DE00TAD","100.0"
"DE00TUG","DE00THZ","110.0"
"DE00TWH","DE00TKM","130.0"
"DE00TZU","DE00TML","100.0"
"DE000TH","DE0THST","130.0"
"DE00TBE","DE00TWH","110.0"
"DE00TBF","DE00TUG","110.0"
"DE00TBK","DE0TBKA","120.0"
"DE00TNO","DETH  K","130.0"
"DE00TSY","DE00TZU","90.0"
"DE0EBIG","DE0ESIH","60.0"
"DE0FALD","DE0FAVI","50.0"
"DE00EEK","DE0EBKB","60.0"
"DE0EAWN","DE0EBGA","60.0"
"DE0EBGA","DE0ERMA","60.0"
"DE0EBKB","DE0EAWN","60.0"
"DE0ERMA","DE0EBLB","60.0"
"DE0EEFD","DE0ENDO","90.0"
"DE96455","DE0ESIE","80.0"
"DE0EBRB","DE0EFBU","100.0"
"DE0EFBU","DE0EKIR","100.0"
"DE0EKIR","DE00EBZ","70.0"
"DE0EMUD","DE0EBRB","100.0"
"DE0ENDN","DE0EMUD","100.0"
"DE0ENDO","DE0ENDN","100.0"
"DE0ESIE","DE0EEFD","90.0"
"DE0ESIE","DE0ESIG","80.0"
"DE95631","DE0EHOR","60.0"
"DE0EHRI","DE0EHRB","60.0"
"DE0EGAB","DE96507","50.0"
"DE0SALG","DE0SRCH","70.0"
"DE0SRCH","DE0SKUS","70.0"
"DE00SEN","DE0SSLS","130.0"
"DE00SKZ","DE96607","110.0"
"DE00SMT","DE0SSLB","100.0"
"DE00SSB","DE96656","120.0"
"DE00SSH","DE96654","80.0"
"DE00STB","DE0SSER","110.0"
"DE00SVL","DE0SVLW","140.0"
"DE0SSAB","DE0SSOF","100.0"
"DE0SSOF","DE0SWIG","110.0"
"DE0SVLW","DE96660","140.0"
"DE0SWIG","DE0SKAZ","110.0"
"DE96656","DE0SSHI","120.0"
"DE00SBE","DE00SFF","130.0"
"DE00SBO","DE00SEN","140.0"
"DE00SDL","DE0SDLK","140.0"
"DE00SFF","DE0SMZG","130.0"
"DE00SLU","DE00SVL","130.0"
"DE0SBES","DE00SMT","100.0"
"DE0SDLK","DE00SBE","140.0"
"DE0SDLS","DE00SDL","130.0"
"DE0SKAZ","DE00SKZ","110.0"
"DE0SMZG","DE0SMZM","140.0"
"DE0SMZM","DE0SBES","140.0"
"DE0SSER","DE0SSAB","110.0"
"DE0SSHI","DE00SLU","130.0"
"DE0SSLB","DE00STB","100.0"
"DE0SSLS","DE0SDLS","130.0"
"DE96607","DE00SKU","110.0"
"DE96654","DE00SSB","120.0"
"DE96660","DE00SBO","140.0"
"DE96676","DE00SSR","40.0"
"DE00SFC","DE00SQS","100.0"
"DE00SQS","DE96683","90.0"
"DE00SWR","DE0SWRR","40.0"
"DE0SMER","DE96685","80.0"
"DE0SSLM","DE00SFC","100.0"
"DE0SSWL","DE00SNK","80.0"
"DE0SWRR","DE0SSWL","90.0"
"DE96683","DE0SMER","80.0"
"DE96684","DE00SWR","40.0"
"DE96682","DE0SSLM","90.0"
"DE96683","DE0SGBG","40.0"
"DE00SKI","DE00SLB","160.0"
"DE00SLB","DE00SHO","160.0"
"DE00SRE","DE00SSI","110.0"
"DE00SRO","DE00SKI","160.0"
"DE00SSD","DE00SRE","110.0"
"DE00SSH","DE96692","60.0"
"DE00SSI","DE00SRO","160.0"
"DE00SSO","DE00SSU","100.0"
"DE00SSU","DE00SSD","110.0"
"DE96690","DE00SSO","90.0"
"DE00SSR","DE96692","40.0"
"DESSR N","DE00SSR","40.0"
"DE000RN","DE0RNBO","140.0"
"DE00RWD","DE0RNFL","100.0"
"DE00SHO","DE0SBUM","160.0"
"DE0RBOA","DE0RLIA","160.0"
"DE000RL","DERL  S","80.0"
"DE00SEF","DE00SVO","160.0"
"DE00SHY","DE0RFST","130.0"
"DE00SKL","DE00SHY","150.0"
"DE00SLD","DE0SKIB","160.0"
"DE00SVO","DE0SKEN","160.0"
"DE0TBKA","DE00TBF","120.0"
"DE0THST","DE000TN","130.0"
"DE0TNSN","DE00TBK","120.0"
"DETH  G","DE000TH","80.0"
"DE000TH","DE0THAG","100.0"
"DE00TBZ","DE0TSEP","140.0"
"DE00TCP","DE0TOER","110.0"
"DE00TOE","DE0TOEW","140.0"
"DE00TWG","DE00TNN","120.0"
"DE0TELI","DE00TWR","120.0"
"DE0TELL","DE0TELI","120.0"
"DE0TOER","DE00TOE","100.0"
"DE0TOEW","DE0TBIF","140.0"
"DE0TSHT","DE0TSHL","160.0"
"DE0TSUE","DE0TELL","130.0"
"DE0TWHF","DE00TWG","140.0"
"DE0TWID","DE0TESU","140.0"
"DE000TC","DE00TEI","160.0"
"DE00TAF","DE0TWLB","130.0"
"DE00TEI","DE0TSUD","140.0"
"DE00TNN","DE00TCP","120.0"
"DE00TWR","DE0TWRW","100.0"
"DE0TBIF","DE00TBZ","140.0"
"DE0TESU","DE00TAF","110.0"
"DE0TSEP","DE0TWID","140.0"
"DE0TSHL","DE0TWHF","110.0"
"DE0TSUD","DE0TSHT","160.0"
"DE0TSUS","DE0TSUE","130.0"
"DE0TTPS","DE000TH","110.0"
"DE0TWLB","DE0TSUS","130.0"
"DE0TWRW","DE0TTPS","110.0"
"DE000NK","DE00NGD","150.0"
"DE00NGD","DE0NSTH","150.0"
"DE00NHM","DE00NRZ","140.0"
"DE00NPR","DE0NFDF","160.0"
"DE00NRZ","DE0NKUE","160.0"
"DE00NSD","DE0NLUS","80.0"
"DE0NFDF","DE00NSD","160.0"
"DE0NKUE","DE0NNEU","160.0"
"DE0NLUS","DEYLMPF","70.0"
"DE0NNEU","DE000NK","160.0"
"DE0NSTH","DE00NPR","140.0"
"DE97616","DE00NGR","50.0"
"DE000NG","DE0NMIK","70.0"
"DE00NEU","DE97681","80.0"
"DE00NHG","DE0NHGO","80.0"
"DE00NWL","DE0NELF","80.0"
"DE00NWM","DE000NG","70.0"
"DE0NDIE","DE00NHG","80.0"
"DE0NELF","DE00NEU","80.0"
"DE0NHGO","DE00NWL","80.0"
"DE0NKGM","DE00NWM","70.0"
"DE0NMIK","DE0NWGR","70.0"
"DE0NMOU","DE0NDIE","80.0"
"DE0NWGR","DE0NMOU","70.0"
"DE97120","DE0NKGM","70.0"
"DE97681","DE0NBKI","80.0"
"DE97123","DE0NBNB","80.0"
"DE000NM","DE97684","60.0"
"DE00NAH","DE0NAHF","90.0"
"DE00NKM","DE00NLK","120.0"
"DE00NKT","DE00NOE","120.0"
"DE00NLK","DE0NKLH","120.0"
"DE00NOE","DE0NGLW","120.0"
"DE0NAHF","DE0NASU","100.0"
"DE0NASU","DE0NOBN","120.0"
"DE0NERL","DE0NWOE","120.0"
"DE0NGLW","DE0NERL","120.0"
"DE0NKLH","DE000NM","120.0"
"DE0NOBN","DE0NSUZ","120.0"
"DE0NSUZ","DE00NKT","120.0"
"DE0NWOE","DE00NKM","120.0"
"DE000MA","DE97725","60.0"
"DE00MAI","DE0MOGB","120.0"
"DE00MIH","DE0MSEH","130.0"
"DE0MBRU","DE0MSHN","120.0"
"DE0MNAR","DE0MBRU","120.0"
"DE0MSEH","DE97774","130.0"
"DE0SSMB","DE96675",""
"DE0RLIA","DE0RLUR","160.0"
"DE0RLUM","DE96720","160.0"
"DE0RLUR","DE0RLUM","160.0"
"DE0SBUM","DE0SHPT","160.0"
"DE0RBOE","DE0RBOA","160.0"
"DE0RFST","DE00RWD","100.0"
"DE0RHLO","DE0RBOE","160.0"
"DE0RLBP","DE000RN","100.0"
"DE0RNBO","DE0RHLO","160.0"
"DE0RNFL","DE0RLBP","100.0"
"DE0SHPT","DE00SLD","160.0"
"DE0SKEN","DE00SKL","160.0"
"DE0SKIB","DE00SEF","160.0"
"DE96720","DE000RL","130.0"
"DE00SBX","DE0SNKW","120.0"
"DE00SHO","DE00SBX","120.0"
"DE0SNKW","DE00SNK","120.0"
"DE0SNDM","DE00SGM","60.0"
"DE0SOBM","DE0SNDM","70.0"
"DE0SRAS","DE0SRAM","80.0"
"DE0SSTW","DE0SOBM","80.0"
"DE00SLD","DE0SRAS","80.0"
"DE0SRAM","DE0SSTW","80.0"
"DE00SHW","DE0SHWG","40.0"
"DE00RHN","DE00RLF","140.0"
"DE00RJO","DE0RWRZ","120.0"
"DE00RLF","DE00RGE","120.0"
"DE00RSP","DE0RBGP","120.0"
"DE0RBGP","DE00RHN","120.0"
"DE0RBLH","DE0RRZH","120.0"
"DE0RBLN","DE0RBLH","120.0"
"DE0RBRG","EU00015","100.0"
"DE0RHGB","DE0RNBU","100.0"
"DE0RMAI","DE0RHGB","100.0"
"DE0RNBU","DE0RBRG","100.0"
"DE0RRZM","DE0RRZU","120.0"
"DE0RRZU","DE00RJO","120.0"
"DE0RSDS","DE0RSPN","140.0"
"DE0RSPN","DE00RSP","120.0"
"DE0RWRT","DE0RMAI","100.0"
"DE0RWRZ","DE0RWRT","80.0"
"DE00RET","DEREISO","60.0"
"DE00RME","DE00RET","60.0"
"DE00RRN","DE0REIW","80.0"
"DE0RASH","DE00RME","60.0"
"DE0RGRN","DE0RASH","60.0"
"DE96789","DE0RGRN","60.0"
"DEREISW","DE00RRN","80.0"
"DE000RN","DE0RNBO","90.0"
"DE00RDM","DE0RWCH","100.0"
"DE0RMCH","DE00RDM","100.0"
"DE0RNBO","DE0RMCH","90.0"
"DE0RWCH","DE0RBDH","100.0"
"DE0RBRT","DE0RKPD","80.0"
"DE0RKPD","DE0RBZB","70.0"
"DE96798","DE0RBRT","80.0"
"DE00SBI","DE0SBKL","90.0"
"DE00SDE","DE0SSTB","90.0"
"DE00SRI","DE0SDEO","80.0"
"DE00SWB","DE0SHSS","100.0"
"DE0RANS","DE0RRIT","80.0"
"DE0RLAD","DE00RLW","90.0"
"DE0RRIT","DE0RWSW","90.0"
"DE0RSIB","DE00RAR","110.0"
"DE0SHAM","DE0SHAU","90.0"
"DE0SHSS","DE00SRO","100.0"
"DE0SHWP","DE00SMR","80.0"
"DE0SROA","DE0SPSN","80.0"
"DE0SSTB","DE00SCN","90.0"
"DE0STWF","DE0SHMB","90.0"
"DEYRRHH","DE00RGE","100.0"
"DE96832","DE00FMZ","40.0"
"DEFKBWO","DE00FWO","80.0"
"DE0FMOW","DE0FMOH","130.0"
"DE0FBSN","DE96908","70.0"
"DE0FDAR","DE0FBSN","40.0"
"DE00FDE","DE00FPU","60.0"
"DE00FDN","DE00FDO","80.0"
"DE00FDO","DE0FDAL","120.0"
"DE00FNR","DE0FORA","110.0"
"DE0FORA","DE0FREI","120.0"
"DE00FLE","DE00FWH","110.0"
"DE0FDAL","DE00FNR","120.0"
"DE0FREI","DE00FLE","120.0"
"DE0MAHZ","DE97777","100.0"
"DE0MFDB","DE0MAHZ","120.0"
"DE0MOGB","DE0MDAG","120.0"
"DE0MRDD","DE00MAI","120.0"
"DE0MSHN","DE0MRDD","120.0"
"DE97774","DE0MNAR","120.0"
"DE0MRBI","DE0MWBM","40.0"
"DE0MERN","DE0MVRW","60.0"
"DE00MMU","DE00MUO","30.0"
"DE00MUO","DE0MSEB","60.0"
"DE0MALT","DE0MUAG","60.0"
"DE0MBKG","DE0MBKK","60.0"
"DE0MBKK","DE0MSGB","60.0"
