"source","target","sectionspeed"
"FR0000009255","FR0000015265","105.0"
"FR0000006403","FR0000011394","105.0"
"FR0000009185","FR0000009145","100.0"
"FR0000009145","FR0000006359","113.33333333333333"
"FR0000011394","FR0000001830","105.0"
"FR0000007258","FR0000006983","88.33333333333333"
"FR0000008906","FR0000014798","110.0"
"FR0000014798","FR0000007258","102.5"
"FR0000008006","FR0000006120","115.0"
"FR0000006416","FR0000009547","96.66666666666667"
"FR0000015265","FR0000008906","105.0"
"FR0000001264","FR0000007062","140.0"
"FR0000000936","FR9900001681","140.0"
"FR0000007068","FR0000005811","100.0"
"FR9900001681","FR0000014514","140.0"
"FR9900001473","FR0000006941","140.0"
"FR0000014514","FR0000000155","140.0"
"FR0000007062","FR0000001469","140.0"
"FR0000002744","FR0000007658","88.33333333333333"
"FR0000001508","FR9900001473","140.0"
"FR0000005811","FR0000001508","100.0"
"FR0000016434","FR0000009255","105.0"
"FR0000006359","FR0000000936","140.0"
"FR0000000155","FR0000002026","140.0"
"FR0000002026","FR0000001264","140.0"
"FR0000008774","FR9900001503","96.66666666666667"
"FR0000006112","FR0000010998","140.0"
"FR0000013725","FR0000006718","100.0"
"FR0000000317","FR0000000890","105.0"
"FR0000000890","FR0000009006","105.0"
"FR9900001386","FR0000009515","110.0"
"FR0000007658","FR0000008774","96.66666666666667"
"FR9900001523","FR0000006273","102.5"
"FR0000000964","FR0000009185","100.0"
"FR9900001984","FR0000005929","115.0"
"FR0000006120","FR9900001705","120.0"
"FR0000008100","FR0000013725","100.0"
"FR0000001839","FR9900001523","102.5"
"FR0000006273","FR0000006294","100.0"
"FR0000006294","FR0000000447","100.0"
"FR0000000447","FR0000007127","100.0"
"FR0000009006","FR9900001984","115.0"
"FR0000001949","FR0000000174","87.5"
"FR0000009515","FR0000006468","102.5"
"FR9900001705","FR0000008100","120.0"
"FR0000006718","FR0000001949","107.5"
"FR0000007127","FR9900001386","110.0"
"FR0000010998","FR0000001717","140.0"
"FR0000006468","FR0000006403","102.5"
"FR0000000516","FR0000001839","102.5"
"FR0000010607","FR0000006112","140.0"
"FR0000000174","FR0000006416","96.66666666666667"
"FR0000001949","FR0000001224","60.0"
"FR0000000031","FR0000000516","60.0"
"FR0000000031","FR0000001839","30.0"
"FR0000002026","FR9900003655","120.0"
"FR9900003655","FR9900002107","120.0"
"FR9900002107","FR0000016303","120.0"
"FR0000016303","FR0000016306","120.0"
"FR9900003633","FR9900002127","80.0"
"FR9900002127","FR0000016303","80.0"
"FR0000001264","FR9900003633","80.0"
"FR0000008583","FR0000000590","30.0"
"FR9900001745","FR0000008583","50.0"
"FR0000010412","FR9900001745","30.0"
"FR0000005672","FR0000010412","30.0"
"FR0000008486","FR0000005672","30.0"
"FR0000016332","FR0000008486","30.0"
"FR0000013771","FR0000001700","160.0"
"FR0000003182","FR0000000691","160.0"
"FR0000012395","FR0000004958","160.0"
"FR0000008135","FR0000013773","160.0"
"FR0000013773","FR0000013771","160.0"
"FR0000001700","FR0000002941","160.0"
"FR0000007700","FR9900001999","160.0"
"FR0000004958","FR0000000436","160.0"
"FR0000008902","FR0000005905","160.0"
"FR0000000216","FR0000004010","126.66666666666666"
"FR0000000730","FR0000000216","126.66666666666666"
"FR0000007054","FR0000000730","126.66666666666666"
"FR0000001152","FR0000007054","160.0"
"FR0000003585","FR0000001152","160.0"
"FR0000005905","FR0000007700","160.0"
"FR0000009563","FR0000008135","160.0"
"FR9900001999","FR0000007523","160.0"
"FR0000007523","FR0000000978","160.0"
"FR0000001835","FR0000003990","160.0"
"FR0000003990","FR0000003182","160.0"
"FR0000002941","FR0000003585","160.0"
"FR0000012312","FR0000009563","160.0"
"FR0000009976","FR0000007129","160.0"
"FR0000007049","FR0000000269","160.0"
"FR0000009284","FR0000006065","160.0"
"FR0000012311","FR0000008535","160.0"
"FR0000000739","FR0000009284","160.0"
"FR0000015304","FR0000001575","160.0"
"FR0000001575","FR0000002795","160.0"
"FR0000000978","FR0000022883","160.0"
"FR0000002795","FR0000002677","160.0"
"FR0000022883","FR0000001622","160.0"
"FR0000001622","FR0000002069","160.0"
"FR0000002677","FR0000003063","160.0"
"FR0000003063","FR0000008293","160.0"
"FR0000008293","FR9900004300","160.0"
"FR0000002069","FR0000004042","160.0"
"FR0000004042","FR0000012311","160.0"
"FR9900004300","FR0000005360","160.0"
"FR0000002096","FR0000015304","160.0"
"FR0000000721","FR0000002096","160.0"
"FR0000008535","FR0000001469","160.0"
"FR0000012206","FR0000007049","160.0"
"FR0000000217","FR0000012312","160.0"
"FR0000000691","FR0000004176","160.0"
"FR0000011444","FR0000000217","160.0"
"FR0000012331","FR0000011444","160.0"
"FR0000007129","FR0000012206","160.0"
"FR0000006439","FR0000012331","160.0"
"FR0000000269","FR0000012395","160.0"
"FR0000004215","FR0000008902","160.0"
"FR0000006985","FR0000001738","160.0"
"FR0000004176","FR0000007121","160.0"
"FR0000007121","FR0000000739","160.0"
"FR0000007080","FR0000006439","160.0"
"FR0000008474","FR0000007080","160.0"
"FR0000006065","FR0000000721","160.0"
"FR0000001469","FR0000008474","160.0"
"FR0000001738","FR0000009976","160.0"
"FR0000003790","FR0000004215","160.0"
"FR0000005360","FR0000006985","160.0"
"FR0000002243","FR0000001835","160.0"
"FR0000016291","FR0000002136","160.0"
"FR0000014487","FR0000004289","160.0"
"FR0000004010","FR0000003916","160.0"
"FR0000008677","FR0000014487","160.0"
"FR0000006024","FR0000016291","160.0"
"FR0000003654","FR0000006362","160.0"
"FR0000004616","FR0000008677","160.0"
"FR0000006362","FR0000004616","160.0"
"FR0000003916","FR0000006024","160.0"
"FR0000002136","FR9900001235","160.0"
"FR9900001235","FR0000003654","160.0"
"FR0000004289","FR0000002243","160.0"
"FR9900003662","FR9900002174","110.0"
"FR9900002174","FR0000016304","110.0"
"FR0000000978","FR9900003662","110.0"
"FR0000001700","FR0000000388","70.0"
"FR9900004300","FR9900003845","40.0"
"FR0000002006","FR0000001508","40.0"
"FR0000009811","FR0000007866","30.0"
"FR0000013412","FR0000011336","30.0"
"FR0000007866","FR0000013412","30.0"
"FR0000011336","FR9900003847","30.0"
"FR9900003847","FR0000000936","30.0"
"FR0000004829","FR0000004083","100.0"
"FR0000003074","FR0000007298","100.0"
"FR0000001990","FR0000004387","100.0"
"FR0000005918","FR0000003074","100.0"
"FR0000004387","FR0000003569","100.0"
"FR0000007298","FR0000001990","100.0"
"FR0000003031","FR0000007056","100.0"
"FR0000004868","FR0000016137","80.0"
"FR0000004083","FR0000005918","100.0"
"FR0000012301","FR0000006051","80.0"
"FR0000001152","FR0000004829","100.0"
"FR0000003569","FR0000003031","100.0"
"FR0000007056","FR0000005870","100.0"
"FR0000003429","FR0000012301","30.0"
"FR0000005870","FR0000003429","30.0"
"FR0000006051","FR0000004868","80.0"
"FR9900003501","FR0000007415","40.0"
"FR0000007415","FR9900001057","40.0"
"FR0000001584","FR0000000567","70.0"
"FR0000001717","FR0000001584","70.0"
"FR0000000567","FR0000001695","70.0"
"FR0000001584","FR0000000964","70.0"
"FR9900003081","FR0000001495","60.0"
"FR0000000567","FR9900003081","60.0"
"FR0000001064","FR0000004482","30.0"
"FR0000005337","FR0000006346","160.0"
"FR0000004620","FR0000007779","150.0"
"FR0000004755","FR0000007378","160.0"
"FR0000005419","FR0000006629","130.0"
"FR0000003844","FR0000004399","160.0"
"FR9900003809","FR0000005419","130.0"
"FR0000003016","FR0000005615","160.0"
"FR0000006290","FR0000007969","160.0"
"FR0000015022","FR0000010838","150.0"
"FR0000014501","FR0000004755","160.0"
"FR0000008552","FR9900001283","155.0"
"FR0000022837","FR0000003016","160.0"
"FR0000007779","FR0000005985","150.0"
"FR9900003081","FR0000005492","95.0"
"FR0000005892","FR0000008552","155.0"
"FR9900001978","FR0000005714","160.0"
"FR0000004482","FR0000016131","30.0"
"FR0000006469","FR0000009055","200.0"
"FR0000000351","FR0000013110","140.0"
"FR0000004940","FR0000001892","160.0"
"FR0000000073","FR0000000087","105.0"
"FR0000008608","FR0000013339","160.0"
"FR9900003970","FR0000007879","130.0"
"FR0000003203","FR0000010444","130.0"
"FR0000001518","FR9900003551","113.33333333333333"
"FR0000001187","FR0000005122","160.0"
"FR9900002952","FR0000015821","150.0"
"FR0000000733","FR0000000050","200.0"
"FR0000005296","FR0000001518","113.33333333333333"
"FR0000007294","FR0000000733","200.0"
"FR9900003358","FR0000001838","113.33333333333333"
"FR0000010881","FR0000014501","160.0"
"FR0000000148","FR0000005296","113.33333333333333"
"FR0000004399","FR0000007294","200.0"
"FR0000001274","FR9900001396","130.0"
"FR0000006453","FR0000005262","180.0"
"FR9900004463","FR0000001763","150.0"
"FR0000005705","FR0000022837","160.0"
"FR0000004549","FR0000005892","150.0"
"FR0000000394","FR0000001187","160.0"
"FR0000004459","FR0000009412","140.0"
"FR0000000138","FR0000005222","160.0"
"FR0000001763","FR0000005708","150.0"
"FR0000002752","FR0000011434","153.33333333333334"
"FR0000004817","FR0000000543","140.0"
"FR0000001495","FR9900003081","160.0"
"FR0000007879","FR0000001274","130.0"
"FR0000011003","FR0000003406","143.33333333333334"
"FR0000001838","FR9900003356","120.0"
"FR0000006552","FR0000002493","160.0"
"FR0000013110","FR0000001878","140.0"
"FR0000013341","FR0000000215","160.0"
"FR0000000087","FR0000022998","113.33333333333333"
"FR0000011312","FR0000002292","160.0"
"FR0000022998","FR0000000184","113.33333333333333"
"FR0000005615","FR0000007977","160.0"
"FR0000004898","FR9900003809","130.0"
"FR0000000498","FR0000000138","160.0"
"FR0000003120","FR9900004463","150.0"
"FR0000009027","FR0000009662","30.0"
"FR0000010838","FR0000003120","150.0"
"FR0000004923","FR0000000498","160.0"
"FR9900001725","FR0000000351","140.0"
"FR0000011434","FR0000008245","150.0"
"FR0000002295","FR0000004817","140.0"
"FR0000008798","FR0000011003","144.28571428571428"
"FR9900003310","FR0000004898","130.0"
"FR0000002157","FR0000006469","200.0"
"FR0000000184","FR0000000148","113.33333333333333"
"FR0000003192","FR0000005337","160.0"
"FR0000008356","FR0000004620","150.0"
"FR0000005695","FR0000011192","140.0"
"FR0000005858","FR0000000073","106.66666666666667"
"FR0000002142","FR0000003939","125.0"
"FR0000015821","FR0000000466","150.0"
"FR0000014129","FR0000008798","144.28571428571428"
"FR0000006650","FR9900003506","110.0"
"FR0000006430","FR0000002752","160.0"
"FR0000001878","FR0000000271","110.0"
"FR9900001363","FR0000006249","160.0"
"FR0000006858","FR0000008718","160.0"
"FR0000002292","FR0000006430","160.0"
"FR0000005708","FR0000004386","150.0"
"FR0000013339","FR0000013341","160.0"
"FR0000001463","FR9900003970","130.0"
"FR0000006249","FR0000006552","160.0"
"FR0000004386","FR0000008416","150.0"
"FR0000011874","FR0000006925","160.0"
"FR9900003356","FR9900002952","120.0"
"FR0000009055","FR0000006739","160.0"
"FR0000006629","FR0000001463","130.0"
"FR0000007974","FR0000013546","160.0"
"FR9900001396","FR0000005858","106.66666666666667"
"FR0000003937","FR0000008840","160.0"
"FR0000010464","FR0000002295","150.0"
"FR0000008840","FR0000009398","160.0"
"FR0000008416","FR0000010464","150.0"
"FR0000006346","FR0000003937","160.0"
"FR0000000543","FR0000007663","140.0"
"FR0000012259","FR0000003203","140.0"
"FR0000009566","FR0000008356","113.33333333333334"
"FR0000009412","FR0000004794","140.0"
"FR0000008718","FR9900003545","160.0"
"FR0000011192","FR0000012259","140.0"
"FR0000000271","FR0000006650","110.0"
"FR0000009398","FR0000011312","160.0"
"FR9900003545","FR9900003469","160.0"
"FR0000000050","FR0000000265","200.0"
"FR0000005985","FR0000009072","150.0"
"FR0000011948","FR0000009194","160.0"
"FR0000006325","FR0000001064","30.0"
"FR0000008040","FR0000005705","160.0"
"FR9900001283","FR0000009566","113.33333333333334"
"FR0000000265","FR0000002157","200.0"
"FR9900003468","FR9900003310","130.0"
"FR0000011765","FR0000008608","160.0"
"FR9900003552","FR9900003468","130.0"
"FR0000013546","FR0000001207","160.0"
"FR0000007663","FR9900001725","140.0"
"FR0000005714","FR0000002745","160.0"
"FR0000011737","FR0000006325","30.0"
"FR0000011237","FR9900003501","200.0"
"FR9900003549","FR9900003552","130.0"
"FR9900003501","FR0000007406","200.0"
"FR0000009072","FR0000015022","150.0"
"FR0000004071","FR0000003432","160.0"
"FR9900003551","FR9900003358","113.33333333333333"
"FR0000001895","FR0000002982","160.0"
"FR9900003506","FR0000011737","60.0"
"FR0000001695","FR0000006036","126.66666666666666"
"FR9900003469","FR0000005493","160.0"
"FR0000006312","FR0000001895","126.66666666666667"
"FR0000005493","FR9900003467","150.0"
"FR0000004048","FR0000009296","160.0"
"FR9900003467","FR9900003470","130.0"
"FR0000012624","FR0000004048","160.0"
"FR9900003498","FR0000000830","135.0"
"FR9900003470","FR9900003549","130.0"
"FR0000002222","FR0000011237","200.0"
"FR0000006036","FR0000000557","117.5"
"FR0000008701","FR9900003518","145.0"
"FR0000007269","FR0000002222","200.0"
"FR0000001367","FR0000000329","96.66666666666667"
"FR0000000838","FR0000005303","145.0"
"FR0000001179","FR0000001495","160.0"
"FR0000009296","FR0000008701","160.0"
"FR0000002493","FR0000006667","160.0"
"FR0000008870","FR0000006173","200.0"
"FR0000009317","FR0000003946","160.0"
"FR0000006173","FR0000006287","200.0"
"FR0000006287","FR0000014749","200.0"
"FR0000014749","FR0000007269","200.0"
"FR0000004023","FR0000003056","140.0"
"FR0000005122","FR0000006020","160.0"
"FR0000004456","FR0000003844","160.0"
"FR0000002061","FR0000008870","200.0"
"FR0000007159","FR0000011558","160.0"
"FR0000011558","FR9900003721","160.0"
"FR0000000600","FR0000002061","200.0"
"FR0000007343","FR0000000600","200.0"
"FR9900003721","FR0000006139","160.0"
"FR0000006139","FR0000004456","160.0"
"FR0000001207","FR0000007343","200.0"
"FR0000000557","FR0000010106","126.66666666666666"
"FR0000003946","FR0000008631","160.0"
"FR0000008631","FR0000005735","160.0"
"FR0000004890","FR0000006312","126.66666666666667"
"FR0000007300","FR0000012624","160.0"
"FR0000001858","FR0000007300","160.0"
"FR0000006517","FR0000007159","160.0"
"FR0000002293","FR0000000359","160.0"
"FR0000006020","FR0000008687","160.0"
"FR0000000215","FR0000001858","160.0"
"FR0000005735","FR0000004071","160.0"
"FR0000003466","FR0000012357","160.0"
"FR0000007406","FR0000002889","200.0"
"FR0000005451","FR0000001695","126.66666666666666"
"FR0000002982","FR0000004940","160.0"
"FR0000002745","FR0000004303","160.0"
"FR0000000329","FR0000005652","30.0"
"FR0000008331","FR0000010336","160.0"
"FR0000010336","FR0000000011","160.0"
"FR0000000011","FR0000013555","160.0"
"FR0000003118","FR0000011874","160.0"
"FR0000013555","FR0000014033","160.0"
"FR0000014033","FR0000006756","160.0"
"FR0000007024","FR0000006255","140.0"
"FR0000004679","FR0000006458","160.0"
"FR0000003406","FR9900003498","135.0"
"FR0000005652","FR0000002170","30.0"
"FR0000006262","FR0000008331","160.0"
"FR0000005533","FR0000006453","180.0"
"FR0000010444","FR0000001367","130.0"
"FR0000011473","FR0000003192","160.0"
"FR0000010106","FR0000006290","126.66666666666666"
"FR0000012359","FR0000011473","160.0"
"FR0000011472","FR0000012359","160.0"
"FR0000007977","FR0000006262","160.0"
"FR0000002170","FR0000009027","30.0"
"FR0000001793","FR0000001179","160.0"
"FR0000006458","FR0000011472","160.0"
"FR0000006255","FR0000005695","140.0"
"FR0000012357","FR0000004679","160.0"
"FR0000005222","FR0000006517","160.0"
"FR0000013689","FR0000004023","145.0"
"FR0000006667","FR0000011763","160.0"
"FR0000000359","FR0000004890","126.66666666666667"
"FR0000008245","FR0000000838","145.0"
"FR0000000830","FR0000004535","135.0"
"FR0000004535","FR0000002503","135.0"
"FR0000005303","FR0000004459","145.0"
"FR0000006836","FR0000005451","126.66666666666666"
"FR0000002889","FR0000006179","200.0"
"FR0000009330","FR0000015366","160.0"
"FR0000008070","FR0000013689","150.0"
"FR0000006756","FR0000000394","160.0"
"FR0000006739","FR0000003118","160.0"
"FR9900001742","FR0000011765","160.0"
"FR0000007378","FR0000003466","160.0"
"FR0000003979","FR0000008632","140.0"
"FR0000005492","FR0000006836","88.0"
"FR0000011763","FR9900001742","160.0"
"FR0000015366","FR9900001363","160.0"
"FR9900003518","FR0000008070","145.0"
"FR0000008632","FR0000009330","150.0"
"FR0000008687","FR0000010881","160.0"
"FR0000006179","FR0000005533","200.0"
"FR0000004303","FR0000009317","160.0"
"FR0000015133","FR0000011948","160.0"
"FR0000002503","FR0000003727","140.0"
"FR0000008415","FR0000006156","160.0"
"FR0000000055","FR0000002508","110.0"
"FR0000002508","FR9900004470","110.0"
"FR0000004441","FR0000004403","200.0"
"FR9900004470","FR0000007061","160.0"
"FR0000002418","FR0000003159","115.0"
"FR0000005897","FR0000008578","155.0"
"FR0000007061","FR9900003720","160.0"
"FR9900003720","FR9900001665","115.0"
"FR0000006156","FR0000003537","160.0"
"FR0000004168","FR0000004441","200.0"
"FR0000008578","FR9900001662","123.33333333333333"
"FR9900001662","FR0000013093","123.33333333333333"
"FR0000008764","FR9900001419","150.0"
"FR0000013093","FR0000008830","123.33333333333333"
"FR0000008830","FR0000008806","123.33333333333333"
"FR9900001419","FR0000007262","150.0"
"FR0000009583","FR0000000055","145.0"
"FR0000007262","FR0000004750","150.0"
"FR0000009306","FR0000008415","102.5"
"FR0000005262","FR9900001990","180.0"
"FR0000003537","FR0000008764","126.66666666666666"
"FR0000002455","FR0000006858","160.0"
"FR0000003484","FR0000001815","150.0"
"FR0000004127","FR0000008815","160.0"
"FR0000008815","FR0000002694","160.0"
"FR0000009902","FR0000003484","150.0"
"FR0000007067","FR0000009902","155.0"
"FR0000007556","FR0000007067","155.0"
"FR0000000868","FR0000007556","155.0"
"FR0000002694","FR0000007695","160.0"
"FR0000009445","FR0000000868","155.0"
"FR0000005008","FR0000009114","126.66666666666666"
"FR0000007695","FR0000013155","160.0"
"FR0000003606","FR0000005449","160.0"
"FR0000005449","FR0000013052","160.0"
"FR0000013052","FR0000013050","160.0"
"FR0000005305","FR0000009445","180.0"
"FR0000013050","FR0000005008","160.0"
"FR0000003159","FR0000004145","115.0"
"FR0000006136","FR0000005305","180.0"
"FR9900001990","FR0000006136","180.0"
"FR0000013155","FR0000003606","160.0"
"FR0000004403","FR0000009512","200.0"
"FR0000009512","FR0000005605","200.0"
"FR0000005605","FR0000015605","200.0"
"FR0000001138","FR0000007958","123.33333333333333"
"FR0000007958","FR0000014655","123.33333333333333"
"FR0000009146","FR0000012564","180.0"
"FR0000012564","FR0000001793","160.0"
"FR0000005933","FR0000005211","135.0"
"FR0000009114","FR0000006238","126.66666666666666"
"FR0000006238","FR0000008664","126.66666666666666"
"FR9900001993","FR0000007974","160.0"
"FR0000008664","FR0000005171","110.0"
"FR0000014655","FR0000001903","102.0"
"FR0000005211","FR0000006117","144.28571428571428"
"FR0000000401","FR0000004539","105.83333333333333"
"FR0000004539","FR0000001336","112.5"
"FR0000002324","FR0000006324","135.0"
"FR0000006324","FR0000005933","135.0"
"FR0000008152","FR0000000401","99.28571428571429"
"FR0000001903","FR0000006539","155.0"
"FR0000001558","FR0000007387","76.66666666666667"
"FR0000001928","FR0000008152","99.28571428571429"
"FR0000000647","FR0000002324","120.0"
"FR0000006117","FR0000011006","144.28571428571428"
"FR0000003770","FR0000001138","123.33333333333333"
"FR0000005568","FR0000003770","123.33333333333333"
"FR0000008806","FR0000005568","123.33333333333333"
"FR0000003434","FR0000009306","116.66666666666666"
"FR0000003727","FR0000009645","140.0"
"FR0000005316","FR0000003434","160.0"
"FR9900001665","FR0000006076","115.0"
"FR0000006076","FR0000005253","115.0"
"FR0000005253","FR0000000046","115.0"
"FR0000000046","FR0000007248","115.0"
"FR0000007248","FR0000007743","115.0"
"FR0000009645","FR0000015784","140.0"
"FR0000015605","FR0000007074","200.0"
"FR0000007743","FR0000009831","115.0"
"FR0000009831","FR0000008911","115.0"
"FR0000003432","FR0000002455","160.0"
"FR9900003510","FR0000009146","200.0"
"FR0000007074","FR9900003510","200.0"
"FR0000010421","FR9900001978","160.0"
"FR0000009221","FR0000003979","140.0"
"FR0000003826","FR0000002418","115.0"
"FR0000015784","FR0000009221","140.0"
"FR0000004750","FR0000008040","150.0"
"FR0000008911","FR0000008492","115.0"
"FR0000001815","FR0000012967","150.0"
"FR0000001303","FR0000004127","160.0"
"FR0000012967","FR0000001108","150.0"
"FR0000000466","FR0000001303","116.0"
"FR0000002459","FR0000004514","160.0"
"FR0000008089","FR0000003197","160.0"
"FR0000001713","FR0000014133","134.0"
"FR9900003575","FR0000008089","134.0"
"FR0000014133","FR9900003575","134.0"
"FR0000015285","FR0000001713","134.0"
"FR0000022892","FR0000015285","160.0"
"FR0000009271","FR0000022892","160.0"
"FR0000008403","FR0000009271","155.0"
"FR0000003197","FR0000002459","160.0"
"FR0000009593","FR0000008403","155.0"
"FR0000003282","FR0000008653","157.5"
"FR0000008653","FR0000005897","157.5"
"FR0000005237","FR0000003735","155.0"
"FR0000002448","FR0000005237","155.0"
"FR0000013311","FR0000002448","143.75"
"FR0000013409","FR0000013311","135.0"
"FR0000000497","FR0000013409","132.5"
"FR0000016667","FR0000000497","132.5"
"FR0000010294","FR0000016667","135.0"
"FR0000003735","FR0000009593","155.0"
"FR0000007336","FR0000007195","160.0"
"FR0000004514","FR0000007336","160.0"
"FR0000001939","FR0000003282","160.0"
"FR0000009194","FR0000002092","160.0"
"FR0000002092","FR9900001322","160.0"
"FR0000012686","FR0000015133","160.0"
"FR0000009468","FR0000012686","160.0"
"FR0000007344","FR0000009468","160.0"
"FR0000009155","FR0000007344","160.0"
"FR0000004352","FR0000009155","160.0"
"FR0000011609","FR0000001471","160.0"
"FR0000007195","FR0000002521","160.0"
"FR0000009624","FR0000003047","160.0"
"FR0000002521","FR0000011607","160.0"
"FR0000003047","FR0000001939","134.0"
"FR0000000565","FR0000009624","160.0"
"FR0000000547","FR0000000565","160.0"
"FR0000006055","FR0000000547","160.0"
"FR9900001322","FR0000006055","160.0"
"FR0000011607","FR0000011609","160.0"
"FR0000013408","FR0000010294","135.0"
"FR0000001336","FR9900003811","120.0"
"FR0000007805","FR0000013408","135.0"
"FR0000010645","FR0000007863","135.0"
"FR9900003571","FR0000001637","113.33333333333333"
"FR0000014582","FR9900003571","147.5"
"FR0000000571","FR0000014582","152.5"
"FR0000008750","FR0000000571","152.5"
"FR0000005165","FR0000008750","150.0"
"FR0000004515","FR0000005165","150.0"
"FR0000005596","FR0000004515","150.0"
"FR0000004415","FR0000005596","155.0"
"FR0000006523","FR0000004415","155.0"
"FR0000007622","FR0000006523","155.0"
"FR0000005955","FR0000004049","160.0"
"FR0000000218","FR0000005955","160.0"
"FR0000006573","FR0000000218","160.0"
"FR9900004403","FR0000006573","160.0"
"FR0000008706","FR9900004403","160.0"
"FR0000003724","FR0000008706","122.5"
"FR0000008921","FR0000003724","122.5"
"FR0000001108","FR0000004549","150.0"
"FR0000004145","FR0000008921","115.0"
"FR0000004049","FR0000007622","155.0"
"FR0000001637","FR0000005421","106.66666666666667"
"FR0000005421","FR0000007937","103.33333333333333"
"FR0000007937","FR0000000333","103.33333333333333"
"FR0000005588","FR0000010645","135.0"
"FR0000012594","FR0000005588","135.0"
"FR0000009106","FR0000012594","135.0"
"FR0000004209","FR0000009106","135.0"
"FR0000015232","FR0000004209","135.0"
"FR0000005839","FR0000015232","135.0"
"FR0000007466","FR0000005839","135.0"
"FR0000009231","FR0000007466","135.0"
"FR0000007280","FR0000009231","135.0"
"FR0000007349","FR0000007280","135.0"
"FR0000000641","FR0000007349","135.0"
"FR0000007284","FR0000000641","140.0"
"FR0000000333","FR0000004803","150.0"
"FR0000004803","FR0000002613","160.0"
"FR0000002613","FR9900003519","150.0"
"FR9900003519","FR0000002371","140.0"
"FR0000002371","FR0000000773","140.0"
"FR0000000773","FR0000003216","150.0"
"FR0000003216","FR0000001682","150.0"
"FR0000001682","FR0000003127","150.0"
"FR0000003127","FR0000007284","150.0"
"FR0000007863","FR0000007805","135.0"
"FR0000011290","FR0000001928","90.62500000000001"
"FR0000007969","FR9900001993","160.0"
"FR0000003732","FR0000007666","160.0"
"FR0000012125","FR0000004168","200.0"
"FR0000007666","FR0000005422","160.0"
"FR0000009247","FR0000009964","84.28571428571429"
"FR0000008574","FR0000007293","76.66666666666667"
"FR0000005864","FR0000000755","63.75"
"FR0000006128","FR9900003539","160.0"
"FR0000008850","FR0000000196","160.0"
"FR0000015810","FR0000005864","63.75"
"FR0000000196","FR0000014717","160.0"
"FR0000009611","FR0000005624","140.0"
"FR0000009471","FR0000003405","100.0"
"FR0000003071","FR0000015810","75.0"
"FR0000008401","FR0000011005","145.0"
"FR0000007057","FR0000022935","100.0"
"FR0000014001","FR0000009471","92.14285714285714"
"FR0000000755","FR9900001556","63.75"
"FR0000001779","FR0000010064","160.0"
"FR0000005244","FR0000001558","65.0"
"FR0000000270","FR0000001327","101.66666666666667"
"FR0000001879","FR0000005270","140.0"
"FR0000005270","FR0000007024","140.0"
"FR0000003939","FR0000001562","125.0"
"FR0000007471","FR0000005244","63.74999999999999"
"FR0000010064","FR0000008850","160.0"
"FR0000014469","FR0000002293","110.0"
"FR9900001765","FR0000008401","144.28571428571428"
"FR0000007081","FR0000014334","65.0"
"FR0000005422","FR0000013116","160.0"
"FR0000008960","FR0000006128","156.66666666666666"
"FR0000013116","FR0000001779","160.0"
"FR9900003539","FR9900003349","160.0"
"FR0000014334","FR0000007471","63.74999999999999"
"FR0000002206","FR0000008960","155.0"
"FR0000011005","FR0000014129","144.28571428571428"
"FR0000013889","FR0000014001","92.14285714285714"
"FR0000000876","FR0000003995","160.0"
"FRZZY0000105","FR0000008863","64.16666666666666"
"FR9900003350","FR0000000876","160.0"
"FR0000007710","FR0000001455","100.0"
"FR0000005924","FR0000012304","100.0"
"FR0000001455","FRZZY0000105","100.0"
"FR0000008863","FR0000005899","75.55555555555556"
"FR0000008555","FR0000003071","75.0"
"FR0000008308","FRZZY0000105","30.0"
"FR0000009493","FR9900003350","160.0"
"FR0000001892","FR9900003971","160.0"
"FR9900003349","FR0000009493","160.0"
"FR0000009964","FR0000008574","76.66666666666667"
"FR0000012304","FR0000008308","30.0"
"FR0000007606","FR0000012125","200.0"
"FR0000014717","FR0000010066","160.0"
"FR0000003995","FR0000011023","160.0"
"FR0000005899","FR0000006241","75.55555555555556"
"FR0000007293","FR0000015254","100.0"
"FR0000010066","FR0000005316","160.0"
"FR0000003056","FR0000009611","140.0"
"FR0000005351","FR0000003732","160.0"
"FR9900003971","FR0000005351","160.0"
"FR0000015254","FRZZY0000103","76.66666666666667"
"FR0000010725","FR0000013889","87.5"
"FR0000008227","FR0000010725","77.77777777777777"
"FR0000006241","FR0000008227","77.77777777777777"
"FR0000022935","FR0000005924","100.0"
"FR9900003811","FR0000003826","155.0"
"FR0000008492","FR0000002112","160.0"
"FRZZY0000103","FR0000007710","100.0"
"FR9900001557","FR0000000270","95.0"
"FR9900001556","FR0000007081","63.75"
"FR0000001327","FR0000000706","101.66666666666667"
"FR0000010511","FR0000005473","115.0"
"FR0000006331","FR0000002370","99.44444444444444"
"FR0000004165","FR0000012579","110.83333333333333"
"FR0000005473","FR0000001563","116.66666666666667"
"FR0000007271","FR0000016596","110.83333333333333"
"FR0000007387","FR0000005742","81.66666666666667"
"FR0000001882","FR0000007271","110.83333333333333"
"FR0000005171","FR0000014469","110.0"
"FR0000001961","FR0000001882","98.125"
"FR0000009662","FR0000008555","65.0"
"FR0000006982","FR0000005952","99.49999999999999"
"FR0000001562","FR0000001879","115.0"
"FR9900003700","FR0000004923","160.0"
"FR0000001454","FR0000006842","96.875"
"FR0000016596","FR0000004165","110.83333333333333"
"FR0000000804","FR0000006808","103.88888888888889"
