"source","target","sectionspeed"
"IT00878","IT00879","95.0"
"IT00877","IT00878","95.0"
"IT00876","IT00877","95.0"
"IT00870","IT00871","95.0"
"IT00872","IT00873","95.0"
"IT00875","IT00876","95.0"
"IT12952","IT12950","140.0"
"IT12973","IT12970","140.0"
"IT12972","IT12973","140.0"
"IT12970","IT12952","140.0"
"IT12103","IT12100","85.0"
"IT12106","IT12105","120.0"
"IT12104","IT12103","120.0"
"IT12111","IT12110","120.0"
"IT12110","IT12109","120.0"
"IT12108","IT12107","120.0"
"IT12114","IT12113","85.0"
"IT12150","IT12115","90.0"
"IT12115","IT12114","100.0"
"IT12113","IT12112","110.0"
"IT12107","IT12106","120.0"
"IT12109","IT12108","120.0"
"IT12112","IT12111","120.0"
"IT12105","IT12104","120.0"
"IT04005","IT04006","135.0"
"IT04006","IT04007","115.0"
"IT04000","IT04003","135.0"
"IT04003","IT04005","135.0"
"IT04007","IT04103","115.0"
"IT00081","IT04000","100.0"
"IT06817","IT06818","50.0"
"IT06813","IT06821","50.0"
"IT06821","IT06816","50.0"
"IT06816","IT06817","50.0"
"IT06818","IT06819","50.0"
"IT06819","IT06820","50.0"
"IT00803","IT00804","85.0"
"IT00801","IT00802","85.0"
"IT00802","IT00803","85.0"
"IT00807","IT00808","85.0"
"IT00809","IT00867","85.0"
"IT00804","IT00834","85.0"
"IT00834","IT00807","85.0"
"IT00462","IT00801","85.0"
"IT00808","IT00809","85.0"
"IT08302","IT08300","80.0"
"IT08303","IT08301","105.0"
"IT08304","IT08303","105.0"
"IT08300","IT08207","90.0"
"IT08301","IT08302","100.0"
"IT09530","IT09311","85.0"
"IT09510","IT09528","90.0"
"IT09511","IT09510","75.0"
"IT09509","IT09530","85.0"
"IT09512","IT09511","80.0"
"IT09529","IT09513","90.0"
"IT09514","IT09529","75.0"
"IT09528","IT09509","90.0"
"IT09513","IT09512","80.0"
"IT11402","IT11406","95.0"
"IT11304","IT11403","85.0"
"IT11406","IT11108","100.0"
"IT11403","IT11402","85.0"
"IT00970","IT00977","85.0"
"IT00973","IT00053","90.0"
"IT00971","IT00978","90.0"
"IT00976","IT00043","90.0"
"IT00974","IT00971","90.0"
"IT00978","IT00972","90.0"
"IT00977","IT00973","90.0"
"IT00053","IT00974","90.0"
"IT00972","IT00976","90.0"
"IT00070","IT00970","85.0"
"IT00140","IT00138","95.0"
"IT00147","IT00145","95.0"
"IT00138","IT00137","95.0"
"IT00152","IT00151","120.0"
"IT00157","IT00156","110.0"
"IT00158","IT00157","110.0"
"IT00156","IT00155","130.0"
"IT00144","IT00142","95.0"
"IT00145","IT00144","95.0"
"IT00155","IT00154","130.0"
"IT00160","IT00159","135.0"
"IT00148","IT00147","95.0"
"IT00153","IT00152","120.0"
"IT00159","IT00158","135.0"
"IT00232","IT00160","130.0"
"IT00142","IT00141","95.0"
"IT00149","IT00148","95.0"
"IT00151","IT00149","120.0"
"IT00141","IT00140","95.0"
"IT00154","IT00153","120.0"
"IT00245","IT00005","150.0"
"IT00005","IT00271","120.0"
"IT00272","IT00273","120.0"
"IT00273","IT00034","120.0"
"IT00271","IT00272","120.0"
"IT12381","IT12382","70.0"
"IT12372","IT12371","95.0"
"IT12380","IT12381","70.0"
"IT12373","IT12372","90.0"
"IT12382","IT12383","85.0"
"IT12383","IT12375","80.0"
"IT12371","IT12370","90.0"
"IT12374","IT12373","95.0"
"IT12375","IT12374","95.0"
"IT09051","IT09458","75.0"
"IT09457","IT09452","75.0"
"IT09458","IT09457","75.0"
"IT09459","IT09051","75.0"
"IT12124","IT12123","80.0"
"IT12123","IT12122","85.0"
"IT12122","IT12120","115.0"
"IT12125","IT12126","105.0"
"IT12120","IT12150","80.0"
"IT12126","IT12124","105.0"
"IT02830","IT03199","130.0"
"IT02660","IT02661","130.0"
"IT02661","IT02662","130.0"
"IT03199","IT02660","130.0"
"IT02662","IT03200","130.0"
"IT00820","IT00603","115.0"
"IT00824","IT00823","95.0"
"IT00823","IT00822","95.0"
"IT00842","IT00821","85.0"
"IT00822","IT00842","85.0"
"IT00825","IT00824","95.0"
"IT00821","IT00820","115.0"
"IT06752","IT06753","80.0"
"IT06026","IT06750","80.0"
"IT06750","IT06751","80.0"
"IT06751","IT06752","80.0"
"IT00277","IT00278","120.0"
"IT00278","IT00279","120.0"
"IT00034","IT00274","95.0"
"IT00276","IT00277","120.0"
"IT00279","IT01860","130.0"
"IT00275","IT00276","120.0"
"IT00274","IT00275","120.0"
"IT12405","IT12406","100.0"
"IT12385","IT12387","80.0"
"IT12387","IT12400","135.0"
"IT12375","IT12384","110.0"
"IT12400","IT12405","105.0"
"IT12384","IT12385","100.0"
"IT12406","IT12407","140.0"
"IT07903","IT07902","115.0"
"IT07802","IT07904","115.0"
"IT07026","IT07900","120.0"
"IT07902","IT07901","115.0"
"IT07901","IT07026","120.0"
"IT07904","IT07903","115.0"
"IT02363","IT02364","90.0"
"IT05307","IT02363","90.0"
"IT02390","IT02391","105.0"
"IT02394","IT02395","110.0"
"IT02392","IT02394","110.0"
"IT02395","IT02396","120.0"
"IT02366","IT02390","105.0"
"IT02391","IT02392","110.0"
"IT02396","IT05703","120.0"
"IT02368","IT02370","130.0"
"IT02366","IT02367","130.0"
"IT02375","IT05706","130.0"
"IT02367","IT02368","130.0"
"IT02374","IT02375","130.0"
"IT02370","IT02373","130.0"
"IT02373","IT02374","115.0"
"IT09523","IT09514","115.0"
"IT09518","IT09526","115.0"
"IT09517","IT09516","85.0"
"IT09515","IT09523","115.0"
"IT09526","IT09517","85.0"
"IT09706","IT09518","120.0"
"IT09516","IT09515","85.0"
"IT09704","IT09705","120.0"
"IT09703","IT09707","120.0"
"IT09705","IT09706","120.0"
"IT09707","IT09704","120.0"
"IT00029","IT00610","135.0"
"IT00034","IT00333","80.0"
"IT00333","IT00058","105.0"
"IT00981","IT00982","135.0"
"IT00983","IT00984","135.0"
"IT00980","IT00981","130.0"
"IT00982","IT00983","135.0"
"IT01020","IT00980","130.0"
"IT12215","IT12214","80.0"
"IT12213","IT12215","80.0"
"IT02500","IT02501","80.0"
"IT02319","IT02500","80.0"
"IT02503","IT02504","90.0"
"IT02501","IT02502","90.0"
"IT02502","IT02503","90.0"
"IT02504","IT02520","100.0"
"IT11306","IT11307","110.0"
"IT11307","IT11309","80.0"
"IT11310","IT11505","100.0"
"IT11309","IT11310","110.0"
"IT11205","IT11300","120.0"
"IT05425","IT05411","105.0"
"IT05411","IT05428","105.0"
"IT05420","IT05422","90.0"
"IT05423","IT05424","90.0"
"IT05418","IT05419","90.0"
"IT05422","IT05423","85.0"
"IT05417","IT05418","90.0"
"IT05419","IT05420","90.0"
"IT05424","IT05425","90.0"
"IT05706","IT05417","90.0"
"IT03084","IT03085","105.0"
"IT03089","IT02703","105.0"
"IT03088","IT03089","105.0"
"IT03019","IT03050","95.0"
"IT03085","IT03087","105.0"
"IT03087","IT03088","105.0"
"IT06809","IT06867","95.0"
"IT06876","IT06820","85.0"
"IT06867","IT06869","110.0"
"IT06869","IT06871","110.0"
"IT06824","IT06038","140.0"
"IT06820","IT06822","110.0"
"IT06874","IT06876","90.0"
"IT06871","IT06874","110.0"
"IT06823","IT06824","140.0"
"IT06822","IT06823","135.0"
"IT08919","IT08904","80.0"
"IT08905","IT08906","105.0"
"IT08900","IT08901","95.0"
"IT08904","IT08905","80.0"
"IT08902","IT08903","75.0"
"IT08539","IT08900","80.0"
"IT08910","IT08912","100.0"
"IT08903","IT08919","75.0"
"IT08913","IT08914","70.0"
"IT08901","IT08902","75.0"
"IT08915","IT08917","70.0"
"IT08914","IT08915","70.0"
"IT08908","IT08910","100.0"
"IT08917","IT09050","75.0"
"IT08912","IT08555","75.0"
"IT08555","IT08913","75.0"
"IT08906","IT08908","75.0"
"IT00984","IT00985","130.0"
"IT00985","IT00986","130.0"
"IT00986","IT00021","130.0"
"IT09466","IT09465","60.0"
"IT11019","IT09468","75.0"
"IT09467","IT09466","60.0"
"IT09477","IT09459","60.0"
"IT09463","IT09462","60.0"
"IT09465","IT09464","60.0"
"IT09462","IT09461","60.0"
"IT09464","IT09463","60.0"
"IT09468","IT09467","110.0"
"IT09461","IT09477","60.0"
"IT07406","IT07434","70.0"
"IT07401","IT07427","110.0"
"IT07436","IT07416","110.0"
"IT07428","IT07405","85.0"
"IT07431","IT07414","100.0"
"IT07430","IT07402","85.0"
"IT07424","IT07600","80.0"
"IT07226","IT07430","85.0"
"IT07423","IT07424","85.0"
"IT07413","IT07415","100.0"
"IT07402","IT07401","75.0"
"IT07407","IT07429","70.0"
"IT07435","IT07409","75.0"
"IT07427","IT07403","110.0"
"IT07414","IT07436","110.0"
"IT07601","IT08539","105.0"
"IT07404","IT07428","85.0"
"IT07416","IT07417","110.0"
"IT07409","IT07410","75.0"
"IT07418","IT07420","90.0"
"IT07411","IT07413","100.0"
"IT07600","IT07601","105.0"
"IT07422","IT07423","85.0"
"IT07429","IT07408","70.0"
"IT07405","IT07406","80.0"
"IT07403","IT07404","110.0"
"IT07421","IT07426","95.0"
"IT07420","IT07421","95.0"
"IT07434","IT07407","70.0"
"IT07417","IT07418","110.0"
"IT07408","IT07435","55.0"
"IT07415","IT07431","100.0"
"IT07426","IT07422","95.0"
"IT07410","IT07411","80.0"
"IT02314","IT02315","60.0"
"IT02309","IT02312","70.0"
"IT02308","IT02309","70.0"
"IT02317","IT02318","85.0"
"IT02003","IT02013","55.0"
"IT02312","IT02313","105.0"
"IT02300","IT02301","70.0"
"IT02301","IT02305","70.0"
"IT02315","IT02317","85.0"
"IT02307","IT02308","70.0"
"IT02318","IT02319","85.0"
"IT02306","IT02307","65.0"
"IT02038","IT02003","65.0"
"IT02013","IT02300","70.0"
"IT02305","IT02306","65.0"
"IT02313","IT02314","60.0"
"IT01622","IT01538","40.0"
"IT01620","IT01622","40.0"
"IT08650","IT08751","70.0"
"IT11051","IT11053","115.0"
"IT11053","IT11057","130.0"
"IT11056","IT11054","120.0"
"IT11057","IT11056","130.0"
"IT11100","IT11051","125.0"
"IT12895","IT12855","95.0"
"IT12854","IT12895","95.0"
"IT12851","IT12854","95.0"
"IT12852","IT12851","95.0"
"IT12850","IT12852","30.0"
"IT00021","IT00043","130.0"
"IT12802","IT12804","105.0"
"IT12804","IT12805","105.0"
"IT12803","IT12802","30.0"
"IT12805","IT12807","105.0"
"IT05011","IT05090","110.0"
"IT05009","IT05011","110.0"
"IT00700","IT00701","90.0"
"IT00704","IT00029","120.0"
"IT00701","IT00702","90.0"
"IT00547","IT00700","90.0"
"IT00702","IT00704","90.0"
"IT00240","IT00074","130.0"
"IT00072","IT00071","130.0"
"IT00073","IT00072","130.0"
"IT00071","IT00070","105.0"
"IT00074","IT00073","130.0"
"IT00604","IT00547","90.0"
"IT00260","IT00208","80.0"
"IT09806","IT09771","80.0"
"IT09771","IT09756","80.0"
"IT00455","IT00500","105.0"
"IT00044","IT00030","135.0"
"IT00032","IT00033","135.0"
"IT00030","IT00031","135.0"
"IT00033","IT00034","135.0"
"IT00031","IT00032","135.0"
"IT07005","IT07963","50.0"
"IT00034","IT00036","135.0"
"IT00038","IT00039","135.0"
"IT00036","IT00037","135.0"
"IT00037","IT00038","135.0"
"IT00039","IT00041","135.0"
"IT00401","IT00402","100.0"
"IT00402","IT00403","130.0"
"IT00406","IT00039","130.0"
"IT00279","IT00408","130.0"
"IT00408","IT00400","130.0"
"IT00400","IT00401","130.0"
"IT00404","IT00405","130.0"
"IT00403","IT00404","130.0"
"IT00405","IT00406","130.0"
"IT01003","IT00001","120.0"
"IT00004","IT01008","95.0"
"IT00002","IT00003","100.0"
"IT00001","IT00002","100.0"
"IT00003","IT00004","100.0"
"IT01008","IT01009","121.66666666666667"
"IT01009","IT00180","95.0"
"IT00012","IT00014","130.0"
"IT00014","IT00015","130.0"
"IT00010","IT00011","85.0"
"IT00008","IT00010","80.0"
"IT00011","IT00012","85.0"
"IT00006","IT00007","105.0"
"IT00015","IT00016","130.0"
"IT00180","IT00006","105.0"
"IT00007","IT00008","105.0"
"IT00018","IT00022","130.0"
"IT00022","IT00019","130.0"
"IT00017","IT00018","130.0"
"IT00016","IT00017","130.0"
"IT00020","IT00021","130.0"
"IT00019","IT00020","130.0"
"IT00109","IT00110","130.0"
"IT00112","IT00113","85.0"
"IT00113","IT00021","130.0"
"IT00111","IT00112","130.0"
"IT00110","IT00111","130.0"
"IT01121","IT01122","130.0"
"IT01118","IT01120","130.0"
"IT01122","IT01026","110.0"
"IT01120","IT01121","130.0"
"IT01026","IT01123","85.0"
"IT01123","IT00984","100.0"
"IT01439","IT01438","75.0"
"IT01435","IT01434","75.0"
"IT01434","IT01433","65.0"
"IT01433","IT01430","75.0"
"IT01440","IT01439","75.0"
"IT01437","IT01436","75.0"
"IT01438","IT01437","75.0"
"IT01436","IT01435","75.0"
"IT01417","IT01401","60.0"
"IT01400","IT01417","60.0"
"IT01404","IT01405","80.0"
"IT01401","IT01402","90.0"
"IT01405","IT01420","80.0"
"IT01403","IT01404","75.0"
"IT01402","IT01403","75.0"
"IT01429","IT01428","95.0"
"IT01430","IT01429","95.0"
"IT01424","IT01422","105.0"
"IT01426","IT01425","95.0"
"IT01425","IT01424","95.0"
"IT01428","IT01427","135.0"
"IT01422","IT01420","105.0"
"IT01427","IT01426","95.0"
"IT00179","IT00058","60.0"
"IT01416","IT01520","80.0"
"IT01408","IT01409","80.0"
"IT01407","IT01408","80.0"
"IT01414","IT01415","80.0"
"IT01413","IT01414","80.0"
"IT01411","IT01412","80.0"
"IT01409","IT01411","80.0"
"IT01415","IT01416","80.0"
"IT01412","IT01413","80.0"
"IT01420","IT01406","80.0"
"IT01406","IT01407","80.0"
"IT01456","IT01457","80.0"
"IT01310","IT01450","85.0"
"IT01307","IT01308","95.0"
"EU00154","IT01307","95.0"
"IT01454","IT01456","80.0"
"IT01453","IT01454","80.0"
"IT01452","IT01453","90.0"
"IT01450","IT01451","90.0"
"IT01457","IT01458","80.0"
"IT01308","IT01310","95.0"
"IT01451","IT01452","90.0"
"IT01490","IT01491","80.0"
"IT01487","IT01488","80.0"
"IT01484","IT01485","80.0"
"IT01482","IT01483","80.0"
"IT01483","IT01484","80.0"
"IT01486","IT01487","70.0"
"IT01322","IT01480","50.0"
"IT01485","IT01486","70.0"
"IT01489","IT01490","80.0"
"IT01491","IT01458","65.0"
"IT01488","IT01489","80.0"
"IT01480","IT01481","80.0"
"IT01481","IT01482","80.0"
"IT01458","IT01460","90.0"
"IT01463","IT01520","60.0"
"IT01462","IT01463","80.0"
"IT01460","IT01461","80.0"
"IT01461","IT01462","80.0"
"IT01526","IT01527","90.0"
"IT01522","IT01523","105.0"
"IT01527","IT01528","90.0"
"IT01525","IT01526","105.0"
"IT01520","IT01522","105.0"
"IT01524","IT01525","105.0"
"IT01523","IT01524","80.0"
"IT01524","IT01515","115.0"
"IT01514","IT01513","115.0"
"IT01515","IT01514","115.0"
"IT01512","IT01511","130.0"
"IT01513","IT01512","130.0"
"IT01511","IT01510","130.0"
"IT01510","IT01322","130.0"
"IT01318","IT01500","105.0"
"IT01511","IT01502","120.0"
"IT01504","IT01528","120.0"
"IT01500","IT01501","105.0"
"IT01501","IT01511","105.0"
"IT01503","IT01504","120.0"
"IT01502","IT01503","85.0"
"IT01538","IT01539","110.0"
"IT01534","IT01535","110.0"
"IT01528","IT01530","105.0"
"IT01535","IT01536","110.0"
"IT01530","IT01529","105.0"
"IT01536","IT01537","110.0"
"IT01537","IT01538","110.0"
"IT01539","IT01540","110.0"
"IT01529","IT01533","110.0"
"IT01533","IT01534","110.0"
"IT01540","IT01714","90.0"
"EU00156","IT01206","105.0"
"IT01205","IT01207","105.0"
"IT01200","IT01202","80.0"
"IT01211","IT01203","130.0"
"IT01207","IT01208","105.0"
"IT01208","IT01209","105.0"
"IT01209","IT01210","105.0"
"IT01206","IT01211","130.0"
"IT01202","IT01211","80.0"
"IT01210","IT01030","105.0"
"IT01212","IT01205","95.0"
"IT01203","IT01204","112.5"
"IT01204","IT01212","130.0"
"IT00172","IT00174","135.0"
"IT00176","IT00177","135.0"
"IT00170","IT00171","120.0"
"IT00177","IT00178","105.0"
"IT00171","IT00172","135.0"
"IT00178","IT00179","105.0"
"IT00027","IT00170","130.0"
"IT00175","IT00176","135.0"
"IT00174","IT00175","135.0"
"IT01721","IT01601","150.0"
"IT01600","IT01611","130.0"
"IT01608","IT01600","130.0"
"IT01601","IT01608","130.0"
"IT01611","IT01612","130.0"
"IT01612","IT01529","130.0"
"IT01904","IT01905","100.0"
"IT01900","IT01901","120.0"
"IT01902","IT01903","120.0"
"IT01901","IT01902","120.0"
"IT01903","IT01904","100.0"
"IT01905","IT01906","120.0"
"IT01906","IT01915","120.0"
"IT01915","IT01960","120.0"
"IT01559","IT05009","100.0"
"IT01961","IT01962","120.0"
"IT01963","IT01964","120.0"
"IT01964","IT01559","120.0"
"IT01960","IT01961","120.0"
"IT01962","IT01963","120.0"
"IT01970","IT01971","130.0"
"IT01557","IT01970","130.0"
"IT05000","IT01557","130.0"
"IT01971","IT01960","130.0"
"IT01606","IT01607","120.0"
"IT01602","IT01603","120.0"
"IT01609","IT01905","120.0"
"IT01610","IT01606","120.0"
"IT01604","IT01605","120.0"
"IT01605","IT01610","120.0"
"IT01603","IT01604","120.0"
"IT01607","IT01609","120.0"
"IT01708","IT01602","110.0"
"IT01063","IT01059","140.0"
"IT01065","IT01102","140.0"
"IT01060","IT00034","140.0"
"IT01630","IT01064","140.0"
"IT01102","IT01063","140.0"
"IT01112","IT01065","140.0"
"IT01064","IT01112","140.0"
"IT01059","IT01062","140.0"
"IT01631","IT01630","90.0"
"IT01061","IT01060","140.0"
"IT01062","IT01061","140.0"
"IT00315","IT00316","135.0"
"IT00316","IT00041","135.0"
"IT00314","IT00315","135.0"
"IT01871","IT01827","110.0"
"IT01863","IT01864","110.0"
"IT01866","IT01867","110.0"
"IT01864","IT01865","110.0"
"IT01870","IT01871","110.0"
"IT01869","IT01870","110.0"
"IT01862","IT01863","110.0"
"IT01867","IT01868","110.0"
"IT01868","IT01869","110.0"
"IT01860","IT01861","80.0"
"IT01865","IT01866","110.0"
"IT01861","IT01862","80.0"
"IT01914","IT01915","135.0"
"IT01828","IT01910","105.0"
"IT01910","IT01911","105.0"
"IT01912","IT01913","135.0"
"IT01911","IT01912","105.0"
"IT01913","IT01914","135.0"
"IT01916","IT01917","135.0"
"IT01918","IT01919","135.0"
"IT01915","IT01916","135.0"
"IT01917","IT01918","135.0"
"IT01920","IT01921","135.0"
"IT01924","IT01922","135.0"
"IT01923","IT02336","135.0"
"IT01921","IT01924","135.0"
"IT01922","IT01923","135.0"
"IT01919","IT01920","135.0"
"IT01717","IT01900","120.0"
"IT01842","IT01843","120.0"
"IT01900","IT01840","120.0"
"IT01847","IT01848","120.0"
"IT01848","IT01919","120.0"
"IT01845","IT01846","120.0"
"IT01846","IT01847","120.0"
"IT01840","IT01841","120.0"
"IT01844","IT01845","120.0"
"IT01841","IT01842","120.0"
"IT01843","IT01844","120.0"
"IT01852","IT01853","120.0"
"IT01919","IT01849","120.0"
"IT01853","IT05014","120.0"
"IT01849","IT01850","120.0"
"IT01850","IT01851","120.0"
"IT01851","IT01852","120.0"
"IT02060","IT02018","80.0"
"IT02102","IT02103","80.0"
"IT02107","IT02060","60.0"
"IT02113","IT02114","80.0"
"IT02110","IT02111","80.0"
"IT02112","IT02113","80.0"
"IT02103","IT02105","80.0"
"IT02018","IT02110","80.0"
"IT02016","IT02107","80.0"
"IT02105","IT02016","80.0"
"IT02111","IT02112","80.0"
"IT02011","IT02102","80.0"
"IT02222","IT02218","100.0"
"IT02225","IT02224","65.0"
"IT02012","IT02226","105.0"
"IT02226","IT02059","105.0"
"IT02224","IT02223","75.0"
"IT02059","IT02225","105.0"
"IT02223","IT02222","75.0"
"IT02218","IT02219","100.0"
"IT02217","IT02216","65.0"
"IT02219","IT02217","100.0"
"IT02141","IT02147","140.0"
"IT02142","IT02140","140.0"
"IT02145","IT02143","140.0"
"IT02574","IT02141","140.0"
"IT02147","IT02146","140.0"
"IT02146","IT02145","140.0"
"IT02143","IT02142","140.0"
"IT00042","IT00080","135.0"
"IT00041","IT00042","135.0"
"IT02431","IT02436","60.0"
"IT02330","IT02331","140.0"
"IT02436","IT02433","100.0"
"IT02429","IT02499","60.0"
"IT02430","IT02499","130.0"
"IT02499","IT02330","140.0"
"IT02334","IT02336","140.0"
"IT02331","IT02332","140.0"
"IT02332","IT02333","140.0"
"IT02333","IT02334","140.0"
"IT02010","IT02499","60.0"
"IT02008","IT02499","60.0"
"IT02008","IT02432","60.0"
"IT02021","IT02019","135.0"
"IT02337","IT02340","135.0"
"IT02019","IT02337","135.0"
"IT02336","IT02021","120.0"
"IT02343","IT02344","140.0"
"IT02340","IT02343","120.0"
"IT02345","IT02346","140.0"
"IT02344","IT02345","140.0"
"IT02351","IT05268","140.0"
"IT05262","IT05032","100.0"
"IT05262","IT05025","60.0"
"IT02346","IT02349","140.0"
"IT02349","IT02351","140.0"
"IT02383","IT05310","115.0"
"IT02381","IT02382","120.0"
"IT02336","IT02380","95.0"
"IT02027","IT02381","120.0"
"IT02382","IT02383","120.0"
"IT02384","IT02364","120.0"
"IT05310","IT02384","120.0"
"IT02364","IT02366","120.0"
"IT02554","IT02556","70.0"
"IT02553","IT02554","70.0"
"IT02557","IT02558","70.0"
"IT02556","IT02557","70.0"
"IT02550","IT02553","100.0"
"IT02558","IT02559","85.0"
"IT02567","IT02568","120.0"
"IT02565","IT02566","85.0"
"IT02569","IT02570","120.0"
"IT02562","IT02563","80.0"
"IT02564","IT02565","80.0"
"IT02563","IT02564","85.0"
"IT02568","IT02569","120.0"
"IT02566","IT02567","85.0"
"IT02559","IT02560","80.0"
"IT02560","IT02562","80.0"
"IT02570","IT02575","140.0"
"IT02575","IT02537","140.0"
"IT00514","IT00515","135.0"
"IT00028","IT00510","60.0"
"IT00515","IT00082","135.0"
"IT00512","IT00513","135.0"
"IT00513","IT00514","135.0"
"IT00082","IT00517","135.0"
"IT00511","IT00512","135.0"
"IT00510","IT00511","120.0"
"IT02537","IT02525","125.0"
"IT02525","IT02526","140.0"
"IT02526","IT02527","140.0"
"IT02527","IT02528","140.0"
"IT02548","IT02650","60.0"
"IT02533","IT02582","60.0"
"IT02528","IT02548","100.0"
"IT02570","IT02600","140.0"
"IT02601","IT02602","140.0"
"IT02600","IT02601","140.0"
"IT02602","IT02712","140.0"
"IT02761","IT02762","125.0"
"IT02762","IT02763","125.0"
"IT02712","IT02760","125.0"
"IT02766","IT02767","125.0"
"IT02767","IT02769","125.0"
"IT02768","IT03200","125.0"
"IT02765","IT02766","125.0"
"IT02760","IT02761","125.0"
"IT02769","IT02768","125.0"
"IT02763","IT02765","125.0"
"IT02735","IT02733","85.0"
"IT02736","IT02735","80.0"
"IT02733","IT02732","80.0"
"IT02732","IT02576","120.0"
"IT02558","IT02736","80.0"
"IT02531","IT02532","145.0"
"IT02532","IT02534","145.0"
"IT02574","IT02530","110.0"
"IT02534","IT02535","90.0"
"IT02530","IT02531","125.0"
"IT02536","IT02537","145.0"
"IT02535","IT02541","145.0"
"IT02541","IT02536","145.0"
"IT02539","IT02540","140.0"
"IT02537","IT02538","150.0"
"IT02538","IT02539","150.0"
"IT02540","IT02555","140.0"
"IT02520","IT02521","130.0"
"IT02522","IT02535","130.0"
"IT02521","IT02522","130.0"
"IT00609","IT00029","135.0"
"IT00607","IT00608","135.0"
"IT00606","IT00607","135.0"
"IT00608","IT00609","135.0"
"IT02535","IT02523","130.0"
"IT02524","IT02525","130.0"
"IT02523","IT02524","130.0"
"IT02507","IT02537","140.0"
"IT02506","IT02507","140.0"
"IT02520","IT02506","140.0"
"IT02510","IT02511","140.0"
"IT02508","IT02509","140.0"
"IT02511","IT02512","140.0"
"IT02514","IT02510","140.0"
"IT02537","IT02508","140.0"
"IT02509","IT02514","140.0"
"IT04810","IT04801","80.0"
"IT04805","IT04810","95.0"
"IT04801","IT04806","65.0"
"IT03125","IT03120","130.0"
"IT03120","IT03124","130.0"
"IT03026","IT03036","130.0"
"IT03032","IT03033","120.0"
"IT03032","IT03028","120.0"
"IT03999","IT03125","130.0"
"IT03121","IT03122","130.0"
"IT03124","IT03121","130.0"
"IT03033","IT03036","120.0"
"IT03151","IT03150","130.0"
"IT03996","IT03207","60.0"
"IT03996","IT03995","60.0"
"IT03206","IT03047","60.0"
"IT03122","IT03151","130.0"
"IT04804","IT04803","80.0"
"IT04803","IT04805","80.0"
"IT04801","IT04802","80.0"
"IT04802","IT04804","80.0"
"IT04108","IT04110","85.0"
"IT04104","IT04105","90.0"
"IT04106","IT04107","85.0"
"IT04110","IT04123","85.0"
"IT04103","IT04104","90.0"
"IT04105","IT04106","105.0"
"IT04107","IT04108","85.0"
"IT05801","IT05802","120.0"
"IT05713","IT05800","100.0"
"IT05800","IT05801","100.0"
"IT00233","IT00027","160.0"
"IT00235","IT00236","160.0"
"IT00237","IT00238","160.0"
"IT00243","IT00244","160.0"
"IT00238","IT00239","160.0"
"IT00232","IT00233","160.0"
"IT00246","IT00247","160.0"
"IT00229","IT00231","160.0"
"IT00231","IT00232","160.0"
"IT00236","IT00237","160.0"
"IT00005","IT00246","160.0"
"IT00044","IT00252","150.0"
"IT01040","IT01041","180.0"
"IT00027","IT00234","160.0"
"IT01041","IT01042","180.0"
"IT00247","IT00043","160.0"
"IT00240","IT00243","160.0"
"IT01042","IT01058","180.0"
"IT00234","IT00235","160.0"
"IT00252","IT01040","180.0"
"IT00239","IT00240","157.5"
"IT00244","IT00245","160.0"
"IT01058","IT01090","180.0"
"IT01028","IT01029","130.0"
"IT01016","IT01017","115.0"
"IT01025","IT01026","87.5"
"IT01015","IT01016","115.0"
"IT01027","IT01028","130.0"
"IT01020","IT01025","120.0"
"IT01009","IT01010","135.0"
"IT01012","IT01013","110.0"
"IT01019","IT01020","110.0"
"IT01053","IT01004","60.0"
"IT01053","IT01054","120.0"
"IT01017","IT01018","115.0"
"IT01004","IT01054","60.0"
"IT01026","IT01027","117.5"
"IT01029","IT01030","130.0"
"IT01013","IT01015","117.5"
"IT01018","IT01019","115.0"
"IT01010","IT01012","115.0"
"IT01003","IT01053","140.0"
"IT01054","IT01008","115.0"
"IT01118","IT01140","130.0"
"IT01117","IT01118","95.0"
"IT01144","IT01145","130.0"
"IT01116","IT01117","95.0"
"IT01140","IT01141","130.0"
"IT01113","IT01116","105.0"
"IT01143","IT01144","130.0"
"IT01142","IT01143","130.0"
"IT01145","IT01030","130.0"
"IT01141","IT01142","130.0"
"IT01315","IT01316","150.0"
"IT01312","IT01313","135.0"
"IT01310","IT01052","105.0"
"IT01313","IT01315","150.0"
"IT01316","IT01318","150.0"
"IT01052","IT01312","105.0"
"EU00155","IT01052","135.0"
"IT04207","IT04112","100.0"
"IT04218","IT04113","110.0"
"IT04113","IT04122","110.0"
"IT04208","IT04209","100.0"
"IT04204","IT04112","100.0"
"IT04209","IT04210","90.0"
"IT04214","IT04215","105.0"
"IT04112","IT04208","100.0"
"IT04112","IT04211","140.0"
"IT04210","IT04211","90.0"
"IT04211","IT04212","140.0"
"IT04211","IT04214","105.0"
"IT04215","IT04216","85.0"
"IT04217","IT04222","110.0"
"IT04222","IT04218","110.0"
"IT04216","IT04217","85.0"
"IT00213","IT00214","155.0"
"IT00215","IT00216","135.0"
"IT00191","IT00202","110.0"
"IT00203","IT00204","130.0"
"IT00212","IT00213","155.0"
"EU00127","IT00191","110.0"
"IT00210","IT00211","155.0"
"IT00204","IT00205","130.0"
"IT00202","IT00203","100.0"
"IT00207","IT00208","105.0"
"IT00206","IT00207","105.0"
"IT00211","IT00212","155.0"
"IT00214","IT00215","155.0"
