TRACK_NUM;DIRECTION;KM_I;KM_L;DESCRIPTION;UNIT_KIND;SHORTCUT;GK_R_DGN;GK_H_DGN;LAT;LONG
1210;0;111240035;112,4 + 35;Meldorf Sp;Sp;AMF;3505308,39;5995217,907;54,08751188;9,07995941
1210;0;111960006;119,6 + 6;Hemmingstedt;St;AHE;3505833,549;6002368,619;54,15174958;9,08812089
1210;0;112440075;124,4 + 75;Heide (Holst);St;AHI;3506636,614;6007098,776;54,19423616;9,10051503
1210;0;114070058;140,7 + 58;Lunden;Sp;ALU;3502072,75;6022333,037;54,33113847;9,03069343
1210;0;114510080;145,1 + 80;Eiderbruecke;Cro;AEBR;3504653,536;6025744,889;54,36177341;9,07041731
1210;0;114710013;147,1 + 13;Friedrichstadt;Sp;AFD;3505208,142;6027570,815;54,37817191;9,07898045
1210;0;115360029;153,6 + 29;Hoern;Swch;AHOE;3504223,297;6033961,942;54,43559721;9,06391346
1210;0;115820061;158,2 + 61;Husum;St;AHM;3503627,373;6038028,032;54,47213021;9,05477845
1210;0;116640056;166,4 + 56;Hattstedt;Cro;AHDT;3501329,069;6044919,179;54,53404852;9,01935707
1210;0;117670081;176,7 + 81;Bredstedt;St;ABST;3498132,018;6054645,422;54,62142212;8,96990463
1210;0;118420094;184,2 + 94;Langenhorn (Schlesw);Sp Bk;ALG;3496597,874;6061900,434;54,6865885;8,94606816
1210;0;119020082;190,2 + 82;Stedesand;St;ASDS;3494797,533;6067559,997;54,73741441;8,91804982
1210;0;119410048;194,1 + 48;Lindholm;St;ALH;3491706,624;6069831,83;54,7577809;8,86999728
1210;0;119840050;198,4 + 50;Niebuell;St;ANB;3489436,939;6073375,037;54,78956726;8,8346124
1210;0;120500064;205,0 + 64;Lehnshallig;St;ALHG;3484205,407;6077005,279;54,82203995;8,75308871
1210;0;121160087;211,6 + 87;Klanxbuell;St;AKX;3479321,092;6081454,505;54,86182889;8,67678164
1210;0;122870097;228,7 + 97;Morsum (Sylt);St;AMM;3463639,466;6082710,891;54,8722192;8,43242226
1210;0;123330022;233,3 + 22;Keitum;St;AKI;3459576,979;6084590,966;54,88879485;8,36888049
1210;0;123760081;237,6 + 81;Westerland (Sylt);St;AWLA;3455811,339;6086724,177;54,90763719;8,30987534
1214;0;100000030;0,0 + 30;Wilster;St;AWIR;3525247,344;5977245,517;53,92545676;9,38316972
1214;0;100880022;8,8 + 22;St Margarethen (Holst);CoPt;ASM;3516475,319;5976672,426;53,92065966;9,24960887
1214;0;101090023;10,9 + 23;Kudensee;Rerout;AKUD;3514430,61;5976634,102;53,92037599;9,21848542
1214;0;101560048;15,6 + 48;Brunsbuettel;St;ABp;3510575,883;5974173,506;53,89836124;9,15973009
1215;0;100000027;0,0 + 27;St Michaelisdonn;St;ASD;3507780,299;5984367,142;53,98999437;9,11745913
1220;0;100070010;0,7 + 10;Hamburg-Altona;St;AA;3562017,006;5936082,765;53,55257899;9,93459566
1220;0;100410049;4,1 + 49;Hamburg-Langenfelde Bbf.;St;ALA;3561287,872;5939313,993;53,58169333;9,92422843
1220;0;100470065;4,7 + 65;Hamburg-Langenfelde Swch;Stp Swch;ALAA;3561025,123;5939871,137;53,5867292;9,92037053
1220;0;101590053;15,9 + 53;Pinneberg;St;AP;3552789,963;5947402,046;53,65527933;9,79730264
1220;0;101920062;19,2 + 62;Prisdorf;Sp;APD;3550329,231;5949588,557;53,67516515;9,76044113
1220;0;102310073;23,1 + 73;Tornesch;St;ATM;3547293,093;5952025,188;53,69733908;9,71487246
1220;0;103060097;30,6 + 97;Elmshorn;St;AEL;3543542,281;5958430,541;53,75521139;9,65898822
1220;0;103620036;36,2 + 36;Horst in Holstein;Sp;AHOT;3542578,576;5963886,733;53,80430998;9,64513001
1220;0;104230077;42,3 + 77;Dauenhof;St;ADH;3544869,426;5969285,215;53,85261785;9,68068515
1220;0;105220028;52,2 + 28;Wrist;St;AWST;3549182,111;5978152,376;53,93188878;9,74763578
1220;0;106050010;60,5 + 10;Brokstedt;St;ABRS;3554069,004;5984657,728;53,98984351;9,82318083
1220;0;107460088;74,6 + 88;Neumuenster;St;AN;3564223,529;5994414,547;54,07632917;9,98003369
1220;0;108070011;80,7 + 11;Einfeld;Sp;AEF;3565304,947;6000334,673;54,12937311;9,99782859
1220;0;108660031;86,6 + 31;Bordesholm;St;ABRD;3568231,136;6005391;54,17441303;10,0437255
1220;0;109530011;95,3 + 11;Flintbek;Sp;AFT;3569381,754;6013121,041;54,24369427;10,06312432
1220;0;110100000;101,0 + 0;Meimersdorf;St Swch;AMR;3572282,208;6017729,723;54,28469025;10,10871756
1220;0;110550087;105,5 + 87;Kiel Main Station;St;AK;3573732,533;6021122,778;54,31496049;10,1318181
1224;0;100250033;2,5 + 33;Hamburg-Bahrenfeld Swch;Swch;ABAH;3560745,557;5936897,077;53,56004304;9,91557208
1224;0;100290010;2,9 + 10;Hamburg-Bahrenfeld;Sp;ABAF;3560368,623;5936894,405;53,56006244;9,90988399
1224;0;100440041;4,4 + 41;Hamburg-Othmarschen;St;AOH;3558841,309;5936788,02;53,55927977;9,88681817
1224;0;100610088;6,1 + 88;Hamburg-Klein Flottbek;St;AFB;3557100,904;5936646,24;53,55819785;9,86053143
1224;0;100750020;7,5 + 20;Hamburg Hochkamp;Sp Bk;AHPS;3555877,649;5936980,333;53,56133073;9,84213378
1224;0;100950055;9,5 + 55;Hamburg-Blankenese;St;AB;3553991,935;5937270,049;53,56413053;9,81372857
1225;0;100000058;0,0 + 58;Hamburg Holstenstraße D;Swch;AHSO;3562896,646;5937164,889;53,56219615;9,94808345
1225;0;100050048;0,5 + 48;Hamburg Holstenstraße H;Swch;AHSH;3562420,08;5937274,415;53,56323689;9,94091407
1225;0;100140020;1,4 + 20;Hamburg Diebsteich;St;ADT;3561964,182;5937912,638;53,5690245;9,93416088
1225;0;100260030;2,6 + 30;Hamburg-Langenfelde (S-Bahn);Sp;ALST;3561729,388;5939094,891;53,57967328;9,93085061
1225;0;100400050;4,0 + 50;Hamburg-Stellingen (S-Bahn);Sp;ASTS;3560880,803;5940201,302;53,58971209;9,91825581
1225;0;100620015;6,2 + 15;Hamburg-Eidelstedt (S-Bahn);Stp;AEST;3560058,083;5940925,37;53,59631171;9,90597221
1225;0;100730060;7,3 + 60;Hamburg Elbgaustraße;St;AEGS;3559173,226;5941651,971;53,60293984;9,89274671
1225;0;100950090;9,5 + 90;Krupunder;Sp;AKRS;3557470,535;5943092,691;53,61607227;9,86729364
1225;0;101070080;10,7 + 80;Bickbargen;Cro;ABB;3556557,902;5943857,414;53,62304164;9,85364306
1225;0;101190080;11,9 + 80;Halstenbek;Sp;AHKS;3555635,808;5944626,67;53,63005118;9,8398458
1225;0;101430040;14,3 + 40;Thesdorf;Sp;ATHS;3553883,586;5946217,924;53,64452991;9,81363712
1225;0;101590000;15,9 + 0;Pinneberg (S-Bahn);St;APS;3552840,953;5947377,491;53,65505359;9,79806961
1226;0;101120057;11,2 + 57;Hamburg-Iserbrook;Sp;AIS;3554064,458;5938607,112;53,5761354;9,81505397
1226;0;101260020;12,6 + 20;Hamburg-Suelldorf;St;ASDF;3552861,818;5939154,691;53,58117723;9,7969924
1226;0;101480095;14,8 + 95;Hamburg-Rissen Cro;Cro;ARIU;3550606,605;5939277,408;53,58250171;9,76296505
1226;0;101530000;15,3 + 0;Hamburg-Rissen Sp;Sp;ARI;3550210,069;5939356,817;53,58325317;9,75699105
1226;0;101750058;17,5 + 58;Hamburg-Rissen Oelweiche (Uest);Cro;AROW;3548020,454;5939544,234;53,58514158;9,72396105
1226;0;101890059;18,9 + 59;Wedel (Holst);St;AWL;3546755,651;5939165,872;53,58185629;9,70480757
1230;0;100030048;0,3 + 48;Hamburg-Bahrenfeld Swch;Swch;ABAH;3560745,557;5936897,077;53,56004304;9,91557208
1232;0;100140081;1,4 + 81;Hamburg Rainweg;Swch;AAR;3562476,197;5937247,046;53,56298435;9,94175541
1232;0;100410049;4,1 + 49;Hamburg-Langenfelde Bbf.;St;ALA;3561294,07;5939314,399;53,58169625;9,92432208
1232;0;100470065;4,7 + 65;Hamburg-Langenfelde Swch;Stp Swch;ALAA;3561030,779;5939872,089;53,58673709;9,92045611
1232;0;100830000;8,3 + 0;Hamburg-Eidelstedt;St;AE;3558435,959;5942236,553;53,60827423;9,8817201
1234;0;100590050;5,9 + 50;Hamburg-Lokstedt;St;ALOF;3564462,275;5941709,752;53,60283626;9,97264506
1234;0;101110000;11,1 + 0;Hamburg-Barmbek;St;ABAG;3568555,426;5941493,753;53,60037735;10,03441971
1234;0;101600097;16,0 + 97;Hamburg-Horn;Swch;AHOR;3570647,033;5937247,073;53,56195027;10,06504919
1239;0;101420010;14,2 + 10;Hamburg Airport;St;AAI;3566665,989;5945066,447;53,63271616;10,00664692
1240;0;128810010;288,1 + 10;Hamburg Dammtor (S-Bahn);Sp;ADST;3565653,431;5937062,351;53,56093801;9,98966044
1240;0;128980017;289,8 + 17;Hamburg Sternschanze (S-Bahn);St;ASST;3564066,241;5937362,06;53,56382629;9,9657725
1240;0;129090030;290,9 + 30;Hamburg Holstenstraße;Sp;AHST;3563032,714;5937114,856;53,56173037;9,9501266
1240;0;129100075;291,0 + 75;Hamburg Holstenstraße D;Swch;AHSO;3562896,646;5937164,889;53,56219615;9,94808345
1240;0;129150065;291,5 + 65;Hamburg Holstenstraße H;Swch;AHSH;3562419,087;5937263,668;53,56314046;9,94089694
1241;0;100010010;0,1 + 10;Hamburg Main Station (S-Bahn);St;AHS;3566882,651;5936184,565;53,55289738;10,00802059
1241;0;100150030;1,5 + 30;Hamburg Berliner Tor (Landwehr);Stp;ABTSL;3567979,659;5936211,513;53,55299884;10,02457591
1241;0;100270093;2,7 + 93;Hamburg Landwehr;Sp;ALAN;3568794,302;5937097,975;53,56085651;10,03706034
1241;0;100410070;4,1 + 70;Hamburg Hasselbrook (S-Bahn);St;AHSB;3570071,646;5937562,588;53,5648617;10,05643778
1241;0;100490020;4,9 + 20;Hamburg Wandsbeker Chaussee;Sp;AWCH;3570281,305;5938151,797;53,57012686;10,05973388
1241;0;100560017;5,6 + 17;Hamburg Friedrichsberg;Sp;AFBG;3570115,833;5938825,021;53,57619686;10,05738748
1241;0;100700130;7,0 + 130;Hamburg-Barmbek (S-Bahn);St;ABAP;3569330,061;5940042,81;53,58724112;10,04579692
1241;0;100860031;8,6 + 31;Hamburg Alte Woehr;Sp;AAW;3568627,876;5941190,644;53,59764491;10,03544731
1241;0;100960064;9,6 + 64;Hamburg-Ruebenkamp;Sp;ARP;3568439,794;5942205,243;53,60678411;10,03282927
1241;0;101120083;11,2 + 83;Hamburg-Ohlsdorf (S-Bahn);St;AOPS;3568342,678;5943794,295;53,62107201;10,03171031
1241;0;101340006;13,4 + 6;Hamburg Kornweg (Klein Borstel);Sp;AKWS;3569771,387;5945066,996;53,63231716;10,05358311
1241;0;101430071;14,3 + 71;Hamburg Hoheneichen;Sp;AHCH;3570668,441;5945421,734;53,6353838;10,06722171
1241;0;101560057;15,6 + 57;Hamburg-Wellingsbuettel;Sp;AWBS;3571720,577;5946129,088;53,64159533;10,08328769
1241;0;101700022;17,0 + 22;Hamburg-Poppenbuettel;St;APB;3572398,662;5947283,12;53,65186911;10,09380677
1242;0;105820000;58,2 + 0;Hamburg-Wandsbek;St;AWN;3571437,5;5938137,912;53,56984627;10,07717987
1242;0;105960038;59,6 + 38;Hamburg-Horn;Swch;AHOR;3570647,033;5937247,073;53,56195027;10,06504919
1244;0;100010006;0,1 + 6;Hamburg Main Station (S-Bahn);St;AHS;3566869,408;5936181,786;53,5528741;10,00782021
1244;0;100150028;1,5 + 28;Hamburg Berliner Tor (Bergedorf);Stp;ABTSB;3568003,497;5936171,184;53,55263346;10,02492677
1244;0;100360089;3,6 + 89;Hamburg-Rothenburgsort (S-Bahn);Sp;AROP;3569316,077;5934594,309;53,53829617;10,0443793
1244;0;100530082;5,3 + 82;Hamburg-Tiefstack;Sp;ATK;3570788,92;5933781,572;53,53079888;10,0664072
1244;0;100800031;8,0 + 31;Hamburg-Billwerder-Moorfleet;Sp;ABWM;3572844,885;5932112,816;53,5155272;10,09701921
1244;0;100940037;9,4 + 37;Hamburg-Billwerder (uest);Cro;ABS;3573926,749;5931215,494;53,50731544;10,11311411
1244;0;101090067;10,9 + 67;Hamburg Mittlerer Landweg;Sp;AML;3575099,943;5930234,248;53,49833461;10,13055872
1244;0;101300064;13,0 + 64;Hamburg-Allermoehe (S-Bahn);Sp;AALH;3576974,693;5929377,599;53,49036857;10,15859384
1244;0;101450090;14,5 + 90;Hamburg-Nettelnburg;Sp;ANTB;3578480,01;5929130,038;53,4879227;10,18120666
1244;0;101630045;16,3 + 45;Hamburg-Bergedorf;St;ABG;3580133,496;5929374,423;53,4898693;10,20617378
1244;0;102000090;20,0 + 90;Reinbek;Sp;ARBp;3583133,324;5931447,876;53,5080305;10,25190725
1244;0;102240007;22,4 + 7;Wohltorf;St;AWLF;3584841,614;5932886,369;53,52067991;10,27803785
1244;0;102500093;25,0 + 93;Aumuehle;St;AAH;3587248,081;5933973,013;53,53004764;10,31461282
1245;0;100270034;2,7 + 34;Hamburg Main Station;St;AH;3566755,872;5936252,966;53,55352798;10,00612257
1248;0;103060046;30,6 + 46;Hamburg-Veddel DB-Grenze;Bp;AVLG;3567463,91;5933216,352;53,52615777;10,01615069
1248;0;103060080;30,6 + 80;Hamburg-Veddel;Swch;AVL;3567482,924;5933244,945;53,5264122;10,01644351
1250;0;135240056;352,4 + 56;Hamburg Oberhafen;Swch;AOHA;3568003,451;5934205,365;53,53497329;10,02449951
1250;0;135390021;353,9 + 21;Hamburg Ericus;Swch;AERI;3566953,184;5934909,701;53,54143547;10,00881225
1250;0;135530028;355,3 + 28;Hamburg Main Station;St;AH;3566746,735;5936250,066;53,55350309;10,00598411
1252;0;100000000;0,0 + 0;Hamburg Unterelbe;St;AHB;3565023,497;5926410,722;53,46532427;9,97794948
1252;0;100140028;1,4 + 28;Hamburg Unterelbe Seehafen;Stp;AHO;3563881,578;5927171,118;53,47229507;9,96091196
1253;0;100050024;0,5 + 24;Hamburg Suederelbbruecke;Stp Swch;ASE;3566544,833;5928004,175;53,47944986;10,00119017
1253;0;100090093;0,9 + 93;Hamburg Suederelbbruecke DB-Grenze;Bp;ASEG;3566365,419;5928355,164;53,48262568;9,99856223
1254;0;100090093;0,9 + 93;Hamburg-Wilhelmsburg DB-Grenze;Bp;AWLG;3566364,953;5928359,05;53,48266065;9,99855603
1255;0;100000000;0,0 + 0;Meckelfeld;Stp Swch;AMD;3568776,12;5921581,966;53,42146818;10,03339161
1255;0;100480000;4,8 + 0;Hamburg-Harburg;St;AHAR;3565894,588;5925392,32;53,45606705;9,99085078
1255;0;100750010;7,5 + 10;Hamburg Suederelbbruecke;Stp Swch;ASE;3566544,833;5928004,175;53,47944986;10,00119017
1255;0;100960031;9,6 + 31;Hamburg-Wilhelmsburg;St;AWLB;3566797,249;5930105,375;53,49829462;10,00543792
1255;0;101170080;11,7 + 80;Hamburg Sued DB-Grenze;Bp;AHDG;3567079,794;5932228,624;53,5173334;10,01014842
1260;0;102560007;25,6 + 7;Stade DB-Grenze (Plang);Bp;ASTG;3532484,903;5940226,41;53,59246013;9,48945666
1264;0;100000016;0,0 + 16;Cuxhaven DB-Grenze;Bp;ACVG;3482333,32;5968410,599;53,84638748;8,7304217
1269;0;119080082;190,8 + 82;Buxtehude DB-Grenze;Bp;ABXG;3545160,385;5926867,648;53,47150295;9,67895342
1270;0;100120095;1,2 + 95;Hamburg Jungfernstieg;Sp;AJUS;3565945,839;5936106,911;53,55231805;9,99387139
1270;0;100200012;2,0 + 12;Hamburg-Stadthausbruecke;Stp;ASHS;3565316,618;5935785,671;53,54951063;9,984312
1270;0;100300028;3,0 + 28;Hamburg Landungsbruecken;St;ALAS;3564408,829;5935418,126;53,54632062;9,97054244
1270;0;100390094;3,9 + 94;Hamburg Reeperbahn;Sp;ARES;3563528,899;5935779,723;53,54967611;9,95734293
1270;0;100490014;4,9 + 14;Hamburg Koenigstraße;Sp;AKS;3562645,513;5935566,243;53,54786418;9,9439742
1270;0;100580086;5,8 + 86;Hamburg-Altona (S-Bahn);St;AAS;3562012,626;5935932,836;53,55123257;9,93449991
1271;0;100160037;1,6 + 37;Hamburg-Hammerbrook;Stp;AHAB;3567927,667;5935483,055;53,54646137;10,02363361
1271;0;100460020;4,6 + 20;Hamburg-Veddel (S-Bahn);Sp;AVLS;3567286,926;5932739,815;53,52189936;10,0133802
1271;0;100720032;7,2 + 32;Hamburg-Wilhelmsburg (S-Bahn);St;AWFS;3566889,134;5930176,281;53,49891997;10,00683742
1271;0;101230030;12,3 + 30;Hamburg-Harburg (S-Bahn);Sp;AHRS;3565956,393;5925470,776;53,45676417;9,99179748
1271;0;101320031;13,2 + 31;Hamburg-Harburg Rathaus;St;AHRF;3565180,345;5925891,157;53,46063721;9,98020332
1271;0;101450003;14,5 + 3;Hamburg-Heimfeld;Sp;AHFS;3564035,447;5926398,14;53,46533206;9,96307164
1271;0;102040033;20,4 + 33;Hamburg-Neuwiedenthal;Sp;ANWS;3558335,328;5927185,889;53,47307017;9,8773994
1271;0;102210027;22,1 + 27;Hamburg-Neugraben (S-Bahn);St;ANRS;3556643,36;5927269,732;53,47400779;9,85193618
1280;0;100000001;0,0 + 1;Buchholz (Nordheide);St;ABLZ;3558470,073;5910625,292;53,32427118;9,876366
1280;0;100760077;7,6 + 77;Jesteburg;Cro;AJF;3565360,136;5909556,224;53,31386234;9,979535
1280;0;102170041;21,7 + 41;Maschen RSt;St;AM;3570572,851;5919057,035;53,39854803;10,05984908
1280;0;102460000;24,6 + 0;Meckelfeld;Stp Swch;AMD;3568792,839;5921560,804;53,42127589;10,03363844
1280;0;102940000;29,4 + 0;Hamburg-Harburg;St;AHAR;3565986,923;5925415,976;53,45626803;9,99224554
1280;0;103850017;38,5 + 17;Hamburg Oberhafen;Swch;AOHA;3568003,451;5934205,365;53,53497329;10,02449951
1280;0;104230030;42,3 + 30;Hamburg-Rothenburgsort;St;AHRO;3571134,772;5933475,959;53,52800678;10,07155261
1280;0;104580094;45,8 + 94;Hamburg-Billwerder;St;AHBI;3573890,861;5931216,559;53,50733004;10,11257355
1280;0;104920040;49,2 + 40;Hamburg-Allermoehe;Swch;AALM;3576641,269;5929426,227;53,490854;10,15358328
1281;0;115470058;154,7 + 58;Ashausen Swch;Swch;AASA;3576493,622;5915752,915;53,36804233;10,14804425
1281;0;115490084;154,9 + 84;Ashausen;Sp;AASN;3576290,581;5915852,08;53,36896248;10,14501846
1281;0;115810067;158,1 + 67;Stelle;St;ASTE;3573898,169;5917909,242;53,38778257;10,10956361
1283;0;128240049;282,4 + 49;Rotenburg (Wuemme);St;AROG;3526183,092;5886756,37;53,11237597;9,38987721
1283;0;129190080;291,9 + 80;Scheeßel;St;ASL;3533363,68;5892821,415;53,16647295;9,49773613
1283;0;129760032;297,6 + 32;Lauenbrueck;St;ALUB;3537710,362;5896237,545;53,19687816;9,56312888
1283;0;131160095;311,6 + 95;Tostedt;St;ATST;3548906,256;5904703,866;53,27203686;9,7319381
1283;0;131850000;318,5 + 0;Sproetze;Sp;ASP;3554230,712;5908942,574;53,30960314;9,81246264
1283;0;132320000;323,2 + 0;Buchholz (Nordheide);St;ABLZ;3558448,29;5910685,11;53,32481101;9,87605014
1284;0;101810052;18,1 + 52;Stelle;St;ASTE;3573871,951;5917885,434;53,38757235;10,10916407
1292;0;135240073;352,4 + 73;Hamburg Norderelbbruecke;Swch;ANEB;3567994,79;5934213,637;53,53504873;10,0243707
1292;0;135380094;353,8 + 94;Hamburg Ericus;Swch;AERI;3566953,184;5934909,701;53,54143547;10,00881225
1293;0;117520055;175,2 + 55;Hamburg-Hausbruch DB-Grenze;Bp;AHBG;3560712,17;5927078,239;53,47183489;9,91316957
1300;0;100030026;0,3 + 26;Bremerhaven-Wulsdorf DB-Grenze;Bp;HBWG;3474924,193;5930668,113;53,50697838;8,62090851
1310;0;119070043;190,7 + 43;Bremerhaven-Speckenbuettel;Stp Swch;HBSp;3473004,305;5940114,191;53,59175444;8,59115531
1310;0;119930050;199,3 + 50;Wremen;Sp;AWRE;3468407,16;5946233,471;53,64647657;8,52110854
1310;0;120530078;205,3 + 78;Dorum;St;ADO;3472043,487;5950903,335;53,68864085;8,57567341
1310;0;121610059;216,1 + 59;Nordholz;St;ANZ;3475063,858;5960867,447;53,7783174;8,6205861
1311;0;100030018;0,3 + 18;Bremerhaven-Speckenbuettel DB-Grenze;Bp;HSPG;3473029,218;5940082,909;53,59147467;8,59153426
1400;0;100030045;0,3 + 45;Bremen-Sebaldsbrueck;St;HBSB;3492504,742;5881042,518;53,06161754;8,88706531
1400;0;100200075;2,0 + 75;Bremen-Sebaldsbrueck WSt;St;HBAW;3493828,813;5879941,283;53,05173919;8,90683672
1401;0;100190055;1,9 + 55;Bremen-Vahr;Swch;HVAH;3490561,891;5882512,62;53,07479648;8,85804203
1401;0;100510001;5,1 + 1;Bremen Main Station;St;HB;3487580,597;5883452,963;53,08318476;8,81352262
1401;0;100890013;8,9 + 13;Bremen RSt;St;HBR;3485374,173;5886506,746;53,11056889;8,78045532
1402;0;100010085;0,1 + 85;Bremen-Hastedt;Swch;HHAT;3491906,707;5881570,492;53,06635299;8,87813154
1402;0;100190057;1,9 + 57;Bremen-Vahr;Swch;HVAH;3490561,891;5882512,62;53,07479648;8,85804203
1404;0;100530099;5,3 + 99;Bremen Gabelung;Swch;HGA;3492266,846;5877098,279;53,026172;8,88361232
1404;0;101710038;17,1 + 38;Sagehorn;St;ASAG;3501567,205;5883531,564;53,08403505;9,02225429
1415;0;100010024;0,1 + 24;Bremen-Neustadt DB-Grenze;Bp;HBNG;3484794,876;5881891,736;53,06908365;8,77202393
1422;0;100220071;2,2 + 71;Bremen Inlandshafen DB-Grenze;Bp;HBLG;3481430,959;5890014,543;53,14196534;8,72136768
1423;0;100000024;0,0 + 24;Bremen-Burg;St;HBB;3480331,939;5892002,181;53,15978577;8,70482167
1423;0;100190071;1,9 + 71;Bremen-Lesum;Sp;HBL;3479080,336;5893225,108;53,17072653;8,68603004
1423;0;100300035;3,0 + 35;Bremen-St Magnus;Sp;HBMG;3478021,692;5893324,398;53,17157592;8,6701925
1423;0;100440032;4,4 + 32;Bremen-Schoenebeck;Sp;HBSC;3476632,259;5893467,87;53,17280575;8,64940438
1423;0;100570050;5,7 + 50;Bremen-Vegesack;St;HBV;3475396,918;5893187,288;53,1702288;8,63095221
1424;0;100000095;0,0 + 95;Bremen Utbremen;Swch;HUTB;3487133,993;5885592,576;53,10240002;8,80677159
1425;0;100040038;0,4 + 38;Bremen Stahlwerke DB-Grenze;Bp;HBRG;3481364,683;5890006,997;53,14189521;8,7203777
1500;0;100000000;0,0 + 0;Oldenburg (Oldb) Main Station;St;HOLD;3448059,19;5890498,836;53,14410573;8,22261466
1500;0;100220080;2,2 + 80;Oldenburg-Hemmelsberg;Swch;HHMG;3449856,939;5889185,032;53,13247367;8,24968495
1500;0;100820000;8,2 + 0;Wuesting;St;HWUE;3455544,768;5887561,4;53,11839033;8,33488447
1500;0;101670024;16,7 + 24;Hude;St;HHUD;3463933,48;5886499,484;53,10948268;8,46029036
1500;0;101850077;18,5 + 77;Hude-Langenberg;AwCoPt o.S.;HLBA;3465549,699;5885619,868;53,10168599;8,48451846
1500;0;102180018;21,8 + 18;Bookholzberg;St;HBHB;3468777,684;5885314,282;53,0991391;8,53274052
1500;0;102540006;25,4 + 6;Schierbrok;Sp;HSCB;3471857,866;5883688,342;53,08470084;8,57886643
1500;0;102750046;27,5 + 46;Hoykenkamp;Sp;HHOY;3473174,989;5882018,272;53,06976228;8,59866248
1500;0;103060097;30,6 + 97;Delmenhorst;St;HD;3475227,46;5880118,429;53,05279039;8,62942916
1500;0;103350000;33,5 + 0;Delmenhorst Df;Stp;HD  F;3478005,003;5880494,987;53,0562958;8,67082455
1500;0;103410003;34,1 + 3;Delmenhorst Heidkrug;Stp;HHEI;3478602,447;5880577,419;53,05706083;8,67972941
1500;0;103710022;37,1 + 22;Bremen-Huchting;Rerout;HBHU;3481593,638;5880990,057;53,06088038;8,72431766
1500;0;104170079;41,7 + 79;Bremen-Neustadt;St;HBN;3485748,141;5882710,837;53,07647025;8,78620892
1500;0;104430071;44,3 + 71;Bremen Main Station;St;HB;3487560,891;5883439,928;53,08306717;8,81322904
1502;0;100230071;2,3 + 71;Oldenburg-Osternburg;Cro;HOLO;3449030,208;5888614,606;53,12726999;8,23742483
1502;0;100360062;3,6 + 62;Oldenburg (Oldb) Tweelbaeke;Swch;HOLT;3449140,002;5887328,588;53,11572574;8,23926893
1502;0;101050025;10,5 + 25;Sandkrug;St;HSAK;3450107,681;5880559,56;53,05499756;8,2547712
1502;0;101790000;17,9 + 0;Huntlosen;St;HHUL;3450813,912;5873402,097;52,99075248;8,26639485
1502;0;102330022;23,3 + 22;Großenkneten;St;HGRK;3449079,433;5868363,498;52,94531781;8,24136074
1502;0;102900016;29,0 + 16;Ahlhorn;St;HAHO;3446866,494;5863181,136;52,89853887;8,20929261
1502;0;103500018;35,0 + 18;Hoeltinghausen;St;HHOE;3441907,551;5860089,354;52,87024578;8,13616255
1502;0;104110069;41,1 + 69;Cloppenburg;St;HCLP;3436459,809;5857236,09;52,84399359;8,0558283
1502;0;105290097;52,9 + 97;Bartmannsholte;St;HBMA;3430256,508;5847229,297;52,75331759;7,96591146
1502;0;105650092;56,5 + 92;Essen (Oldb);St;HESN;3428824,955;5843974,067;52,72388345;7,94541901
1502;0;106270028;62,7 + 28;Quakenbrueck;St;HQ;3428901,046;5838415,059;52,67394677;7,94774695
1502;0;107670056;76,7 + 56;Bersenbrueck;St;HBBR;3428342,519;5824746,982;52,55106643;7,94245448
1502;0;108220059;82,2 + 59;Alfhausen;St;HAHS;3429750,855;5819429,456;52,50347141;7,964338
1502;0;108940022;89,4 + 22;Hesepe;St;HHES;3429864,461;5812272,722;52,4391812;7,96751688
1502;0;109250086;92,5 + 86;Bramsche;St;HBRM;3430311,274;5809156,211;52,41123554;7,97473618
1502;0;109620052;96,2 + 52;Achmer;St;HAMR;3428028,524;5806869,426;52,39039256;7,94168677
1502;0;110210008;102,1 + 8;Halen;Sp;HHAL;3428168,583;5801162,398;52,33913149;7,9449661
1502;0;110800076;108,0 + 76;Osnabrueck-Eversburg;St;HOE;3432147,799;5796956,184;52,30184317;8,00418861
1503;0;99999968;-0,0 + -31;Hude;St;HHUD;3463955,586;5886530,542;53,10976325;8,46061695
